Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
0.021325 ;  ;  ; 1612.276 ; 649.636
0.02265 ;  ;  ; 1566.771 ; 627.6477
0.023975 ;  ;  ; 1525.232 ; 607.4885
0.0253 ;  ;  ; 1487.136 ; 588.9202
0.02684375 ;  ;  ; 1446.525 ; 569.0341
0.0283875 ;  ;  ; 1409.458 ; 550.7935
0.02993125 ;  ;  ; 1375.493 ; 533.9958
0.031475 ;  ;  ; 1344.238 ; 518.4613
0.0345625 ;  ;  ; 1288.488 ; 490.5534
0.03765 ;  ;  ; 1240.132 ; 466.1133
0.0407375 ;  ;  ; 1197.853 ; 444.534
0.043825 ;  ;  ; 1160.618 ; 425.3367
0.0469125 ;  ;  ; 1127.602 ; 408.1371
0.05 ;  ;  ; 1098.157 ; 392.6329
0.053125 ;  ;  ; 1071.467 ; 378.4202
0.05625 ;  ;  ; 1047.482 ; 365.4956
0.059375 ;  ;  ; 1025.857 ; 353.6954
0.0625 ;  ;  ; 1006.309 ; 342.8848
0.065625 ;  ;  ; 988.6032 ; 332.9518
0.06875 ;  ;  ; 972.5535 ; 323.806
0.071875 ;  ;  ; 958.0149 ; 315.3773
0.075 ;  ;  ; 944.849 ; 307.5981
0.08125 ;  ;  ; 922.0001 ; 293.6795
0.0875 ;  ;  ; 903.143 ; 281.6247
0.09375 ;  ;  ; 887.8053 ; 271.1929
0.1 ;  ;  ; 875.5568 ; 262.1631
0.10625 ;  ;  ; 866.0547 ; 254.3555
0.1125 ;  ;  ; 859.0331 ; 247.6268
0.11875 ;  ;  ; 854.2855 ; 241.8619
0.125 ;  ;  ; 851.6515 ; 236.9677
0.13125 ;  ;  ; 851.0075 ; 232.8683
0.1375 ;  ;  ; 852.2595 ; 229.502
0.14375 ;  ;  ; 855.337 ; 226.818
0.15 ;  ;  ; 860.1892 ; 224.7749
0.159375 ;  ;  ; 870.7212 ; 222.8394
0.16875 ;  ;  ; 885.0998 ; 222.1813
0.175 ;  ;  ; 896.8072 ; 222.418
0.18125 ;  ;  ; 910.2084 ; 223.1761
0.1875 ;  ;  ; 925.3074 ; 224.443
0.19375 ;  ;  ; 942.1323 ; 226.2148
0.2 ;  ;  ; 960.6985 ; 228.4855
0.210345 ;  ;  ; 994.8881 ; 233.2169
0.22069 ;  ;  ; 1033.262 ; 239.1057
0.231035 ;  ;  ; 1075.773 ; 246.133
0.24138 ;  ;  ; 1121.218 ; 253.9847
0.2598425 ;  ;  ; 1206.104 ; 269.2296
0.2690738 ;  ;  ; 1248.058 ; 276.9186
0.278305 ;  ;  ; 1287.429 ; 284.1508
0.2875363 ;  ;  ; 1322.012 ; 290.4464
0.2967675 ;  ;  ; 1349.664 ; 295.3299
0.3059988 ;  ;  ; 1368.304 ; 298.3423
0.3106144 ;  ;  ; 1373.671 ; 299.0204
0.31523 ;  ;  ; 1376.158 ; 299.0927
0.322615 ;  ;  ; 1373.847 ; 297.8813
0.33 ;  ;  ; 1363.597 ; 294.9916
0.3350772 ;  ;  ; 1351.984 ; 292.0381
0.3401544 ;  ;  ; 1336.79 ; 288.3263
0.3452316 ;  ;  ; 1318.223 ; 283.9
0.3503088 ;  ;  ; 1296.551 ; 278.8167
0.3604632 ;  ;  ; 1245.227 ; 266.9639
0.3706175 ;  ;  ; 1185.772 ; 253.4013
0.3909263 ;  ;  ; 1055.271 ; 223.8898
0.4010807 ;  ;  ; 989.5928 ; 209.0889
0.411235 ;  ;  ; 926.2437 ; 194.8184
0.4207107 ;  ;  ; 870.5662 ; 182.2667
0.4301863 ;  ;  ; 818.9232 ; 170.6048
0.4396619 ;  ;  ; 771.6547 ; 159.9026
0.4491375 ;  ;  ; 728.8885 ; 150.1847
0.4586132 ;  ;  ; 690.6072 ; 141.4447
0.4680888 ;  ;  ; 656.6922 ; 133.654
0.4775644 ;  ;  ; 626.9753 ; 126.7734
0.48704 ;  ;  ; 601.2436 ; 120.7541
0.5 ;  ;  ; 571.9089 ; 113.7828
0.5161057 ;  ;  ; 544.1589 ; 106.9827
0.5322113 ;  ;  ; 525.5208 ; 102.1194
0.5483169 ;  ;  ; 513.7702 ; 98.71057
0.5644225 ;  ;  ; 508.6089 ; 96.68545
0.579505 ;  ;  ; 509.4962 ; 95.9936
0.60967 ;  ;  ; 520.1091 ; 96.53603
0.639835 ;  ;  ; 529.828 ; 97.19434
0.6549175 ;  ;  ; 528.5152 ; 96.46142
0.67 ;  ;  ; 519.9839 ; 94.43908
0.6850825 ;  ;  ; 503.8286 ; 91.04161
0.700165 ;  ;  ; 480.8104 ; 86.40568
0.73033 ;  ;  ; 423.5885 ; 75.13868
0.7640388 ;  ;  ; 358.9346 ; 62.51913
0.7808932 ;  ;  ; 330.3592 ; 56.93885
0.7977475 ;  ;  ; 305.0226 ; 51.97646
0.8146019 ;  ;  ; 283.4564 ; 47.72959
0.8314563 ;  ;  ; 265.3216 ; 44.13191
0.8483107 ;  ;  ; 250.1282 ; 41.08917
0.865165 ;  ;  ; 237.4819 ; 38.52567
0.8820194 ;  ;  ; 227.0538 ; 36.37812
0.8988738 ;  ;  ; 218.6356 ; 34.60589
0.9325825 ;  ;  ; 206.297 ; 31.89775
0.9662913 ;  ;  ; 198.5975 ; 30.04958
1.0 ;  ;  ; 194.6382 ; 28.9048
1.035 ;  ;  ; 193.0845 ; 28.23644
1.07 ;  ;  ; 192.6032 ; 27.88543
1.105 ;  ;  ; 191.5378 ; 27.64828
1.14 ;  ;  ; 188.4551 ; 27.38268
1.216313 ;  ;  ; 175.3525 ; 27.01079
1.24811 ;  ;  ; 170.1243 ; 27.62302
1.264009 ;  ;  ; 168.4457 ; 28.31873
1.279907 ;  ;  ; 167.81 ; 29.40788
1.290819 ;  ;  ; 168.1891 ; 30.45901
1.301731 ;  ;  ; 169.3881 ; 31.81607
1.312643 ;  ;  ; 171.5512 ; 33.53546
1.323554 ;  ;  ; 174.8324 ; 35.67859
1.334466 ;  ;  ; 179.3781 ; 38.30461
1.345377 ;  ;  ; 185.2741 ; 41.44823
1.3672 ;  ;  ; 200.6587 ; 49.10316
1.3804 ;  ;  ; 211.0196 ; 54.10046
1.3936 ;  ;  ; 220.1803 ; 58.55639
1.4068 ;  ;  ; 225.8894 ; 61.5471
1.4134 ;  ;  ; 226.8032 ; 62.22807
1.42 ;  ;  ; 226.207 ; 62.27774
1.4266 ;  ;  ; 224.063 ; 61.68096
1.4332 ;  ;  ; 220.4424 ; 60.46732
1.4464 ;  ;  ; 209.5225 ; 56.49963
1.4728 ;  ;  ; 180.5621 ; 45.5341
1.485844 ;  ;  ; 166.5325 ; 40.18563
1.498888 ;  ;  ; 154.0801 ; 35.45817
1.511932 ;  ;  ; 143.4781 ; 31.46552
1.524975 ;  ;  ; 134.6505 ; 28.17814
1.538019 ;  ;  ; 127.3618 ; 25.50091
1.551063 ;  ;  ; 121.3441 ; 23.32522
1.564107 ;  ;  ; 116.352 ; 21.55151
1.57715 ;  ;  ; 112.1816 ; 20.09722
1.590194 ;  ;  ; 108.6719 ; 18.89711
1.603238 ;  ;  ; 105.701 ; 17.90172
1.629325 ;  ;  ; 100.993 ; 16.37172
1.655413 ;  ;  ; 97.42479 ; 15.25678
1.6815 ;  ;  ; 94.67547 ; 14.42917
1.705388 ;  ;  ; 92.71547 ; 13.85949
1.729275 ;  ;  ; 91.18797 ; 13.42898
1.77705 ;  ;  ; 89.18564 ; 12.88656
1.824825 ;  ;  ; 88.07657 ; 12.59384
1.8726 ;  ;  ; 87.8335 ; 12.52504
1.9363 ;  ;  ; 88.75297 ; 12.72593
2.0 ;  ;  ; 91.1452 ; 13.24905
2.05164 ;  ;  ; 94.31691 ; 13.93093
2.10328 ;  ;  ; 98.5919 ; 14.8384
2.15492 ;  ;  ; 104.6604 ; 16.10915
2.20656 ;  ;  ; 112.9054 ; 17.81847
2.2582 ;  ;  ; 124.1098 ; 20.12362
2.28402 ;  ;  ; 131.1835 ; 21.57264
2.30984 ;  ;  ; 139.5081 ; 23.27385
2.33566 ;  ;  ; 149.345 ; 25.28025
2.36148 ;  ;  ; 160.9802 ; 27.64982
2.3873 ;  ;  ; 174.8388 ; 30.46884
2.413119 ;  ;  ; 191.6495 ; 33.88512
2.434245 ;  ;  ; 208.1427 ; 37.23484
2.45537 ;  ;  ; 227.6427 ; 41.19385
2.476496 ;  ;  ; 250.8214 ; 45.8987
2.497621 ;  ;  ; 278.5173 ; 51.51995
2.518747 ;  ;  ; 311.76 ; 58.26691
2.539872 ;  ;  ; 351.7544 ; 66.38472
2.560997 ;  ;  ; 399.8246 ; 76.14255
2.582122 ;  ;  ; 457.2103 ; 87.79226
2.600607 ;  ;  ; 515.6876 ; 99.66378
2.619092 ;  ;  ; 581.6823 ; 113.0602
2.637577 ;  ;  ; 653.6691 ; 127.669
2.656061 ;  ;  ; 728.1503 ; 142.775
2.674546 ;  ;  ; 799.3344 ; 157.1945
2.693031 ;  ;  ; 859.5258 ; 169.3551
2.711516 ;  ;  ; 900.6374 ; 177.6041
2.73 ;  ;  ; 916.5365 ; 180.687
2.742104 ;  ;  ; 912.133 ; 179.6694
2.754207 ;  ;  ; 896.5984 ; 176.3684
2.778413 ;  ;  ; 838.6735 ; 164.244
2.802619 ;  ;  ; 759.9982 ; 147.8193
2.826825 ;  ;  ; 678.1671 ; 130.6724
2.842604 ;  ;  ; 629.3915 ; 120.3759
2.858382 ;  ;  ; 586.8244 ; 111.298
2.87416 ;  ;  ; 551.4886 ; 103.6411
2.889938 ;  ;  ; 523.6739 ; 97.45925
2.905716 ;  ;  ; 503.2153 ; 92.71479
2.921494 ;  ;  ; 489.6632 ; 89.31502
2.937272 ;  ;  ; 482.3375 ; 87.1252
2.95305 ;  ;  ; 480.2796 ; 85.96182
2.9887 ;  ;  ; 487.9735 ; 85.80575
3.02435 ;  ;  ; 497.6518 ; 86.36037
3.042175 ;  ;  ; 496.753 ; 85.76523
3.06 ;  ;  ; 489.0347 ; 84.06505
3.086738 ;  ;  ; 463.1664 ; 79.16628
3.113475 ;  ;  ; 423.1941 ; 71.94409
3.16695 ;  ;  ; 328.4141 ; 55.1391
3.197953 ;  ;  ; 278.3587 ; 46.30856
3.228956 ;  ;  ; 236.866 ; 38.98109
3.259959 ;  ;  ; 203.8186 ; 33.12564
3.290961 ;  ;  ; 177.9497 ; 28.51803
3.321964 ;  ;  ; 157.8035 ; 24.90372
3.352967 ;  ;  ; 142.0984 ; 22.05889
3.38397 ;  ;  ; 129.8311 ; 19.80798
3.414972 ;  ;  ; 120.2772 ; 18.02336
3.441519 ;  ;  ; 113.8548 ; 16.79502
3.468065 ;  ;  ; 108.7197 ; 15.78387
3.494612 ;  ;  ; 104.6378 ; 14.94779
3.521158 ;  ;  ; 101.5072 ; 14.26707
3.574251 ;  ;  ; 97.79723 ; 13.3096
3.627344 ;  ;  ; 97.18148 ; 12.81749
3.674538 ;  ;  ; 99.20694 ; 12.74054
3.709934 ;  ;  ; 102.4577 ; 12.91062
3.745329 ;  ;  ; 107.4124 ; 13.29434
3.780724 ;  ;  ; 114.35 ; 13.91822
3.816119 ;  ;  ; 123.6131 ; 14.8164
3.851515 ;  ;  ; 135.8643 ; 16.05985
3.88691 ;  ;  ; 151.9094 ; 17.7357
3.922305 ;  ;  ; 172.461 ; 19.92031
3.9577 ;  ;  ; 198.1173 ; 22.67808
4.003275 ;  ;  ; 238.4451 ; 27.04672
4.04885 ;  ;  ; 282.5604 ; 31.84656
4.071638 ;  ;  ; 302.6536 ; 34.03485
4.094425 ;  ;  ; 318.8237 ; 35.79425
4.117213 ;  ;  ; 329.0497 ; 36.90204
4.14 ;  ;  ; 331.8499 ; 37.19493
4.157091 ;  ;  ; 328.7388 ; 36.84252
4.174182 ;  ;  ; 321.3747 ; 36.02334
4.208363 ;  ;  ; 296.3518 ; 33.25609
4.276725 ;  ;  ; 228.5713 ; 25.78853
4.312952 ;  ;  ; 194.8936 ; 22.08972
4.349179 ;  ;  ; 166.6316 ; 18.99695
4.385406 ;  ;  ; 143.9807 ; 16.53291
4.421632 ;  ;  ; 126.3199 ; 14.63096
4.457859 ;  ;  ; 112.8299 ; 13.20345
4.494085 ;  ;  ; 102.7674 ; 12.1721
4.530312 ;  ;  ; 95.56804 ; 11.47984
4.566538 ;  ;  ; 90.87038 ; 11.09402
4.593675 ;  ;  ; 88.8855 ; 11.0002
4.620813 ;  ;  ; 88.21489 ; 11.07989
4.642259 ;  ;  ; 88.65825 ; 11.2752
4.663704 ;  ;  ; 90.0271 ; 11.59938
4.685149 ;  ;  ; 92.40668 ; 12.06692
4.706594 ;  ;  ; 95.8983 ; 12.69452
4.72804 ;  ;  ; 100.6007 ; 13.49825
4.749485 ;  ;  ; 106.5656 ; 14.48702
4.792375 ;  ;  ; 121.8655 ; 16.96026
4.846188 ;  ;  ; 142.4973 ; 20.26273
4.873094 ;  ;  ; 149.1873 ; 21.36143
4.886547 ;  ;  ; 150.6809 ; 21.63036
4.9 ;  ;  ; 150.7036 ; 21.67677
4.925 ;  ;  ; 146.7505 ; 21.15916
4.95 ;  ;  ; 138.3185 ; 19.96537
5.0 ;  ;  ; 114.7247 ; 16.56619
5.032694 ;  ;  ; 99.30951 ; 14.35281
5.065388 ;  ;  ; 86.13502 ; 12.48756
5.098082 ;  ;  ; 75.60304 ; 11.03467
5.130775 ;  ;  ; 67.4703 ; 9.961945
5.163469 ;  ;  ; 61.30343 ; 9.210143
5.196163 ;  ;  ; 56.69467 ; 8.726297
5.228857 ;  ;  ; 53.33458 ; 8.476177
5.26155 ;  ;  ; 51.02494 ; 8.448718
5.288807 ;  ;  ; 49.83582 ; 8.606923
5.316063 ;  ;  ; 49.32706 ; 8.959085
5.338706 ;  ;  ; 49.48096 ; 9.436709
5.361348 ;  ;  ; 50.26984 ; 10.13733
5.38399 ;  ;  ; 51.88373 ; 11.14601
5.395311 ;  ;  ; 53.08869 ; 11.80414
5.406632 ;  ;  ; 54.62071 ; 12.59107
5.417953 ;  ;  ; 56.53352 ; 13.52956
5.429274 ;  ;  ; 58.88263 ; 14.64307
5.440595 ;  ;  ; 61.71775 ; 15.95275
5.451916 ;  ;  ; 65.07047 ; 17.4724
5.474558 ;  ;  ; 73.25868 ; 21.11695
5.4972 ;  ;  ; 82.65074 ; 25.26057
5.5104 ;  ;  ; 87.9246 ; 27.602
5.5236 ;  ;  ; 92.39379 ; 29.62437
5.5368 ;  ;  ; 95.53219 ; 31.11633
5.55 ;  ;  ; 96.96545 ; 31.92905
5.5676 ;  ;  ; 96.07249 ; 31.90264
5.5852 ;  ;  ; 92.53077 ; 30.84801
5.616769 ;  ;  ; 83.60478 ; 28.10917
5.632554 ;  ;  ; 79.92898 ; 27.21151
5.648338 ;  ;  ; 77.77281 ; 27.08907
5.65765 ;  ;  ; 77.41934 ; 27.48983
5.670455 ;  ;  ; 78.24356 ; 28.73377
5.68326 ;  ;  ; 80.80863 ; 30.92673
5.696065 ;  ;  ; 85.40962 ; 34.26566
5.702467 ;  ;  ; 88.58218 ; 36.43697
5.708869 ;  ;  ; 92.39889 ; 38.98425
5.715272 ;  ;  ; 96.90598 ; 41.9379
5.721674 ;  ;  ; 102.1412 ; 45.3229
5.734479 ;  ;  ; 114.888 ; 53.44983
5.747284 ;  ;  ; 130.5775 ; 63.33789
5.760088 ;  ;  ; 148.5917 ; 74.61493
5.7694 ;  ;  ; 162.4111 ; 83.23545
5.78205 ;  ;  ; 180.6222 ; 94.57208
5.7947 ;  ;  ; 196.0212 ; 104.1476
5.80735 ;  ;  ; 206.2402 ; 110.5058
5.813675 ;  ;  ; 208.8173 ; 112.1157
5.82 ;  ;  ; 209.5203 ; 112.5651
5.831069 ;  ;  ; 206.1787 ; 110.5219
5.842138 ;  ;  ; 197.4599 ; 105.1497
5.853207 ;  ;  ; 184.4745 ; 97.13392
5.864275 ;  ;  ; 168.7488 ; 87.41568
5.884583 ;  ;  ; 137.9758 ; 68.36695
5.894737 ;  ;  ; 123.6393 ; 59.47306
5.904891 ;  ;  ; 110.8041 ; 51.49315
5.915045 ;  ;  ; 99.71131 ; 44.57565
5.925199 ;  ;  ; 90.38246 ; 38.73357
5.935353 ;  ;  ; 82.69525 ; 33.89114
5.945507 ;  ;  ; 76.45216 ; 29.92619
5.958616 ;  ;  ; 70.16985 ; 25.88347
5.971724 ;  ;  ; 65.47995 ; 22.79891
5.984833 ;  ;  ; 62.01051 ; 20.44156
5.997941 ;  ;  ; 59.47775 ; 18.63445
6.01105 ;  ;  ; 57.67349 ; 17.24674
6.024158 ;  ;  ; 56.45024 ; 16.18457
6.037267 ;  ;  ; 55.70432 ; 15.38049
6.050375 ;  ;  ; 55.36422 ; 14.7864
6.065357 ;  ;  ; 55.41044 ; 14.32038
6.080338 ;  ;  ; 55.87643 ; 14.04687
6.095319 ;  ;  ; 56.73654 ; 13.94102
6.1103 ;  ;  ; 57.98275 ; 13.98717
6.134645 ;  ;  ; 60.85894 ; 14.36849
6.15899 ;  ;  ; 64.90946 ; 15.1354
6.183335 ;  ;  ; 70.38649 ; 16.33428
6.207679 ;  ;  ; 77.68435 ; 18.05495
6.232024 ;  ;  ; 87.36711 ; 20.4354
6.244196 ;  ;  ; 93.33552 ; 21.93166
6.256368 ;  ;  ; 100.2103 ; 23.67158
6.268541 ;  ;  ; 108.128 ; 25.69033
6.280713 ;  ;  ; 117.2355 ; 28.02593
6.292885 ;  ;  ; 127.6867 ; 30.71831
6.305057 ;  ;  ; 139.6271 ; 33.80523
6.320038 ;  ;  ; 156.5343 ; 38.18944
6.335019 ;  ;  ; 175.95 ; 43.23651
6.35 ;  ;  ; 197.6976 ; 48.8995
6.375 ;  ;  ; 237.4149 ; 59.25604
6.4 ;  ;  ; 276.0998 ; 69.34846
6.4125 ;  ;  ; 292.3189 ; 73.5766
6.425 ;  ;  ; 304.8465 ; 76.8366
6.4375 ;  ;  ; 312.6544 ; 78.85829
6.45 ;  ;  ; 315.0582 ; 79.46186
6.4625 ;  ;  ; 311.8375 ; 78.58929
6.475 ;  ;  ; 303.2746 ; 76.31463
6.4875 ;  ;  ; 290.103 ; 72.83035
6.5 ;  ;  ; 273.3793 ; 68.41387
6.5375 ;  ;  ; 213.7982 ; 52.69582
6.55 ;  ;  ; 194.2135 ; 47.52944
6.567757 ;  ;  ; 168.6893 ; 40.79375
6.585513 ;  ;  ; 146.5453 ; 34.94589
6.603269 ;  ;  ; 127.9085 ; 30.019
6.621025 ;  ;  ; 112.5036 ; 25.94066
6.638782 ;  ;  ; 99.88273 ; 22.59303
6.656538 ;  ;  ; 89.56942 ; 19.85089
6.674294 ;  ;  ; 81.12527 ; 17.59895
6.69205 ;  ;  ; 74.17963 ; 15.73971
6.709807 ;  ;  ; 68.43314 ; 14.19441
6.727563 ;  ;  ; 63.65227 ; 12.90156
6.745319 ;  ;  ; 59.65527 ; 11.81326
6.763075 ;  ;  ; 56.30085 ; 10.89222
6.780832 ;  ;  ; 53.47753 ; 10.10897
6.798588 ;  ;  ; 51.09741 ; 9.440229
6.8341 ;  ;  ; 47.40166 ; 8.375613
6.869613 ;  ;  ; 44.81039 ; 7.590239
6.905125 ;  ;  ; 43.05466 ; 7.011106
6.940638 ;  ;  ; 41.95281 ; 6.587752
6.97615 ;  ;  ; 41.4084 ; 6.290979
7.0235 ;  ;  ; 41.48243 ; 6.065409
7.07085 ;  ;  ; 42.46659 ; 6.017906
7.105832 ;  ;  ; 43.82517 ; 6.096567
7.140813 ;  ;  ; 45.79399 ; 6.278385
7.175794 ;  ;  ; 48.48976 ; 6.577573
7.210775 ;  ;  ; 52.09338 ; 7.0185
7.245757 ;  ;  ; 56.81646 ; 7.63031
7.280738 ;  ;  ; 62.85736 ; 8.440352
7.315719 ;  ;  ; 70.30016 ; 9.459581
7.3507 ;  ;  ; 78.92157 ; 10.65434
7.41535 ;  ;  ; 95.02872 ; 12.89479
7.447675 ;  ;  ; 100.6243 ; 13.65921
7.463838 ;  ;  ; 102.1997 ; 13.86368
7.48 ;  ;  ; 102.8104 ; 13.92773
7.50155 ;  ;  ; 102.0827 ; 13.78858
7.5231 ;  ;  ; 99.72897 ; 13.41251
7.5662 ;  ;  ; 91.56682 ; 12.15648
7.639013 ;  ;  ; 75.15391 ; 9.647872
7.675419 ;  ;  ; 68.41788 ; 8.604181
7.711825 ;  ;  ; 63.26377 ; 7.78736
7.748232 ;  ;  ; 59.62232 ; 7.186281
7.784638 ;  ;  ; 57.2885 ; 6.769875
7.821044 ;  ;  ; 56.0589 ; 6.507075
7.85745 ;  ;  ; 55.77734 ; 6.373404
7.891625 ;  ;  ; 56.28428 ; 6.35025
7.937597 ;  ;  ; 58.07121 ; 6.460952
7.983569 ;  ;  ; 61.12718 ; 6.728674
8.029541 ;  ;  ; 65.54875 ; 7.15938
8.075513 ;  ;  ; 71.52373 ; 7.770441
8.121485 ;  ;  ; 79.3131 ; 8.588468
8.167457 ;  ;  ; 89.20378 ; 9.644521
8.213429 ;  ;  ; 101.4066 ; 10.96449
8.2594 ;  ;  ; 115.8133 ; 12.54515
8.3497 ;  ;  ; 146.4819 ; 16.03787
8.39485 ;  ;  ; 159.2675 ; 17.63352
8.44 ;  ;  ; 167.4997 ; 18.88579
8.4701 ;  ;  ; 170.1133 ; 19.52231
8.5002 ;  ;  ; 170.9039 ; 20.07134
8.5604 ;  ;  ; 170.9214 ; 21.40715
8.595513 ;  ;  ; 173.2555 ; 22.7884
