Incident energy ; MT=16 : (z,2n) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
391.7442 ;  ; 0.01427845 ;  ; 3.1887E-11
393.0913 ;  ; 0.01225625 ;  ; 3.18049E-11
394.4384 ;  ; 0.01063396 ;  ; 3.17228E-11
395.7855 ;  ; 0.009312395 ;  ; 3.16406E-11
397.1325 ;  ; 0.0082209 ;  ; 3.15585E-11
398.575 ;  ; 0.007266995 ;  ; 3.14706E-11
400.0174 ;  ; 0.006451933 ;  ; 3.13827E-11
401.4599 ;  ; 0.005774573 ;  ; 3.12948E-11
402.9023 ;  ; 0.005194006 ;  ; 3.12069E-11
404.3448 ;  ; 0.004690852 ;  ; 3.1119E-11
405.7872 ;  ; 0.004260174 ;  ; 3.1031E-11
407.2296 ;  ; 0.003891293 ;  ; 3.09431E-11
408.672 ;  ; 0.003561388 ;  ; 3.08552E-11
410.1145 ;  ; 0.003271337 ;  ; 3.07673E-11
411.5569 ;  ; 0.003019475 ;  ; 3.06794E-11
414.4417 ;  ; 0.002588831 ;  ; 3.05085E-11
417.3266 ;  ; 0.002245546 ;  ; 3.04385E-11
420.2114 ;  ; 0.001965235 ;  ; 3.03763E-11
422.2592 ;  ; 0.001798636 ;  ; 3.03322E-11
424.3069 ;  ; 0.001650923 ;  ; 3.02881E-11
426.3546 ;  ; 0.001518634 ;  ; 3.02439E-11
428.4023 ;  ; 0.001402757 ;  ; 3.01998E-11
432.4978 ;  ; 0.001207848 ;  ; 3.01115E-11
436.5932 ;  ; 0.001049968 ;  ; 3.00233E-11
440.6887 ;  ; 9.212691E-4 ;  ; 2.9935E-11
444.7841 ;  ; 8.142386E-4 ;  ; 2.98467E-11
448.8795 ;  ; 7.247534E-4 ;  ; 2.97585E-11
452.9749 ;  ; 6.492053E-4 ;  ; 2.96702E-11
458.8531 ;  ; 5.603816E-4 ;  ; 2.95435E-11
464.7312 ;  ; 4.875073E-4 ;  ; 2.94169E-11
470.6094 ;  ; 4.287025E-4 ;  ; 2.92902E-11
476.4875 ;  ; 3.793593E-4 ;  ; 2.91635E-11
484.325 ;  ; 3.261044E-4 ;  ; 2.89946E-11
492.1625 ;  ; 2.832872E-4 ;  ; 2.88257E-11
500.0 ;  ; 2.48422E-4 ;  ; 2.86568E-11
506.836 ;  ; 2.232312E-4 ;  ; 2.85095E-11
513.6719 ;  ; 2.017339E-4 ;  ; 2.83621E-11
520.5079 ;  ; 1.831844E-4 ;  ; 2.82148E-11
527.3438 ;  ; 1.670888E-4 ;  ; 2.80675E-11
534.1798 ;  ; 1.530486E-4 ;  ; 2.79202E-11
541.0157 ;  ; 1.407414E-4 ;  ; 2.77728E-11
554.6875 ;  ; 1.2035E-4 ;  ; 2.74782E-11
561.5235 ;  ; 1.119526E-4 ;  ; 2.73309E-11
568.3594 ;  ; 1.04841E-4 ;  ; 2.71835E-11
582.0312 ;  ; 9.189323E-5 ;  ; 2.68889E-11
595.7031 ;  ; 8.140378E-5 ;  ; 2.65943E-11
609.3749 ;  ; 7.284274E-5 ;  ; 2.62996E-11
630.8593 ;  ; 6.253517E-5 ;  ; 2.58366E-11
641.6015 ;  ; 5.821213E-5 ;  ; 2.56051E-11
652.3436 ;  ; 5.462309E-5 ;  ; 2.53736E-11
673.8279 ;  ; 4.860488E-5 ;  ; 2.49106E-11
695.3122 ;  ; 4.411129E-5 ;  ; 2.44476E-11
716.7966 ;  ; 4.066187E-5 ;  ; 2.39845E-11
738.2809 ;  ; 3.819005E-5 ;  ; 2.35215E-11
759.7652 ;  ; 3.650081E-5 ;  ; 2.30585E-11
781.2495 ;  ; 3.547816E-5 ;  ; 2.25955E-11
796.8745 ;  ; 3.519185E-5 ;  ; 2.22588E-11
818.3589 ;  ; 3.544244E-5 ;  ; 2.17957E-11
839.8432 ;  ; 3.646619E-5 ;  ; 2.14437E-11
850.5854 ;  ; 3.716238E-5 ;  ; 2.13224E-11
861.3275 ;  ; 3.830641E-5 ;  ; 2.12012E-11
872.0697 ;  ; 3.951924E-5 ;  ; 2.10799E-11
882.8118 ;  ; 4.112895E-5 ;  ; 2.09586E-11
904.2962 ;  ; 4.536411E-5 ;  ; 2.07161E-11
925.7805 ;  ; 5.166765E-5 ;  ; 2.04736E-11
936.5227 ;  ; 5.566471E-5 ;  ; 2.03523E-11
947.2648 ;  ; 6.083394E-5 ;  ; 2.0231E-11
958.007 ;  ; 6.670286E-5 ;  ; 2.01098E-11
968.7491 ;  ; 7.408348E-5 ;  ; 1.99885E-11
976.5616 ;  ; 8.06036E-5 ;  ; 1.99003E-11
984.3741 ;  ; 8.829426E-5 ;  ; 1.98121E-11
992.1866 ;  ; 9.743784E-5 ;  ; 1.97239E-11
996.0928 ;  ; 1.028579E-4 ;  ; 1.96798E-11
996.5811 ;  ; 1.035617E-4 ;  ; 1.96743E-11
997.0694 ;  ; 1.055269E-4 ;  ; 1.96688E-11
997.1915 ;  ; 1.077942E-4 ;  ; 1.96674E-11
997.2526 ;  ; 1.098979E-4 ;  ; 1.96667E-11
997.3136 ;  ; 1.131132E-4 ;  ; 1.9666E-11
997.3747 ;  ; 1.180217E-4 ;  ; 1.96653E-11
997.4357 ;  ; 1.254416E-4 ;  ; 1.96646E-11
997.4967 ;  ; 1.365872E-4 ;  ; 1.9664E-11
997.5272 ;  ; 1.440722E-4 ;  ; 1.96636E-11
997.5577 ;  ; 1.531882E-4 ;  ; 1.96633E-11
997.5883 ;  ; 1.643056E-4 ;  ; 1.96629E-11
997.6188 ;  ; 1.777439E-4 ;  ; 1.96626E-11
997.6493 ;  ; 1.939983E-4 ;  ; 1.96622E-11
997.6798 ;  ; 2.136126E-4 ;  ; 1.96619E-11
997.7103 ;  ; 2.372255E-4 ;  ; 1.96615E-11
997.7408 ;  ; 2.655845E-4 ;  ; 1.96612E-11
997.7713 ;  ; 2.99562E-4 ;  ; 1.96609E-11
997.8018 ;  ; 3.401735E-4 ;  ; 1.96605E-11
997.8324 ;  ; 3.887703E-4 ;  ; 1.96602E-11
997.8629 ;  ; 4.464022E-4 ;  ; 1.96598E-11
997.8934 ;  ; 5.147879E-4 ;  ; 1.96595E-11
997.9239 ;  ; 5.957372E-4 ;  ; 1.96591E-11
997.9544 ;  ; 6.913255E-4 ;  ; 1.96588E-11
997.9849 ;  ; 8.039258E-4 ;  ; 1.96584E-11
998.0154 ;  ; 9.362429E-4 ;  ; 1.96581E-11
998.0459 ;  ; 0.001091351 ;  ; 1.96578E-11
998.0765 ;  ; 0.001273374 ;  ; 1.96574E-11
998.107 ;  ; 0.001485067 ;  ; 1.96571E-11
998.1375 ;  ; 0.00173141 ;  ; 1.96567E-11
998.168 ;  ; 0.002017375 ;  ; 1.96564E-11
998.1986 ;  ; 0.002349691 ;  ; 1.9656E-11
998.2291 ;  ; 0.002732409 ;  ; 1.96557E-11
998.2596 ;  ; 0.003173435 ;  ; 1.96553E-11
998.2901 ;  ; 0.003680412 ;  ; 1.9655E-11
998.3207 ;  ; 0.004263817 ;  ; 1.96547E-11
998.3512 ;  ; 0.004929151 ;  ; 1.96543E-11
998.3817 ;  ; 0.005688383 ;  ; 1.9654E-11
998.4122 ;  ; 0.00655265 ;  ; 1.96536E-11
998.4427 ;  ; 0.007534079 ;  ; 1.96533E-11
998.4732 ;  ; 0.008645831 ;  ; 1.96529E-11
998.5037 ;  ; 0.009902137 ;  ; 1.96526E-11
998.5342 ;  ; 0.01131832 ;  ; 1.96523E-11
998.5648 ;  ; 0.01291637 ;  ; 1.96519E-11
998.5953 ;  ; 0.01470346 ;  ; 1.96516E-11
998.6258 ;  ; 0.01670325 ;  ; 1.96512E-11
998.6563 ;  ; 0.01893557 ;  ; 1.96509E-11
998.6869 ;  ; 0.02142998 ;  ; 1.96505E-11
998.7174 ;  ; 0.02419227 ;  ; 1.96502E-11
998.7479 ;  ; 0.0272532 ;  ; 1.96499E-11
998.7784 ;  ; 0.03063679 ;  ; 1.96495E-11
998.809 ;  ; 0.03438074 ;  ; 1.96492E-11
998.8395 ;  ; 0.03848631 ;  ; 1.96489E-11
998.9005 ;  ; 0.04792298 ;  ; 1.96482E-11
998.9615 ;  ; 0.05917412 ;  ; 1.96475E-11
999.0225 ;  ; 0.07245816 ;  ; 1.96469E-11
999.0836 ;  ; 0.08801737 ;  ; 1.96462E-11
999.1446 ;  ; 0.1060048 ;  ; 1.96456E-11
999.2057 ;  ; 0.1266647 ;  ; 1.96449E-11
999.2667 ;  ; 0.1500862 ;  ; 1.96443E-11
999.3278 ;  ; 0.176466 ;  ; 1.96437E-11
999.3888 ;  ; 0.2057926 ;  ; 1.96431E-11
999.4498 ;  ; 0.2381281 ;  ; 1.96425E-11
999.5108 ;  ; 0.2734349 ;  ; 1.96419E-11
999.6329 ;  ; 0.3525587 ;  ; 1.96408E-11
999.7549 ;  ; 0.4414283 ;  ; 1.96398E-11
999.999 ;  ; 0.6374837 ;  ; 1.9638E-11
1000.001 ;  ; 1.276419 ;  ; 1.96357E-11
2000.0 ;  ; 0.179464 ;  ; 1.77517E-11
5000.0 ;  ; 0.09773981 ;  ; 7.83031E-12
7000.0 ;  ; 0.0767116 ;  ; 5.55952E-12
10000.0 ;  ; 0.0585562 ;  ; 5.00104E-12
20000.0 ;  ; 0.0339991 ;  ; 3.19149E-12
50000.0 ;  ; 0.0174381 ;  ; 1.59354E-12
70000.0 ;  ; 0.0139508 ;  ; 1.36135E-12
100000.0 ;  ; 0.005495761 ;  ; 6.80149E-13
200000.0 ;  ; 0.00216465 ;  ; 3.2215E-13
300000.0 ;  ; 0.00105356 ;  ; 2.08356E-13
400000.0 ;  ; 7.18149E-4 ;  ; 1.58983E-13
500000.0 ;  ; 5.36671E-4 ;  ; 1.58431E-13
700000.0 ;  ; 3.51439E-4 ;  ; 1.7189E-13
773382.0 ;  ; 3.120916E-4 ; 0.0 ; 2.01904E-13
850000.0 ;  ; 2.71009E-4 ; 2.57799E-13 ; 2.33241E-13
1000000.0 ;  ; 2.19959E-4 ; 7.62508E-13 ; 4.27126E-13
1300000.0 ;  ; 1.63899E-4 ; 1.77193E-12 ; 1.6867E-12
1500000.0 ;  ; 1.4289E-4 ; 2.44487E-12 ; 4.27475E-12
1800000.0 ;  ; 1.15183E-4 ; 3.45429E-12 ; 1.48103E-11
2000000.0 ;  ; 1.03793E-4 ; 4.12724E-12 ; 3.18214E-11
2062128.0 ;  ; 1.007757E-4 ; 4.33628E-12 ; 4.35644E-11
2250000.0 ;  ; 9.16515E-5 ; 5.11235E-12 ; 7.90749E-11
2361385.0 ;  ; 8.762627E-5 ; 5.57247E-12 ; 1.26429E-10
2477463.0 ;  ; 8.343144E-5 ; 6.41961E-12 ; 1.75778E-10
2500000.0 ;  ; 8.2617E-5 ; 6.59697E-12 ; 1.85359E-10
2750000.0 ;  ; 7.5676E-5 ; 5.83387E-11 ; 4.01267E-10
3000000.0 ;  ; 7.04365E-5 ; 3.4933E-10 ; 8.37854E-10
3189143.0 ;  ; 6.702947E-5 ; 1.043041E-9 ; 1.42219E-9
3200000.0 ;  ; 6.68339E-5 ; 1.082868E-9 ; 1.455731E-9
3256880.0 ;  ; 6.576618E-5 ; 1.654922E-9 ; 1.743047E-9
3347145.0 ;  ; 6.407177E-5 ; 2.562737E-9 ; 2.198999E-9
3400000.0 ;  ; 6.30796E-5 ; 3.094377E-9 ; 2.465984E-9
3424755.0 ;  ; 6.268965E-5 ; 3.622618E-9 ; 2.656585E-9
3476572.0 ;  ; 6.18734E-5 ; 4.728335E-9 ; 3.055551E-9
3520974.0 ;  ; 6.117396E-5 ; 5.675833E-9 ; 3.397424E-9
3521378.0 ;  ; 6.116759E-5 ; 5.684454E-9 ; 3.400534E-9
3600000.0 ;  ; 5.99291E-5 ; 7.365844E-9 ; 4.005884E-9
3800000.0 ;  ; 5.69076E-5 ; 1.580621E-8 ; 6.47889E-9
4000000.0 ;  ; 5.4004E-5 ; 3.039732E-8 ; 1.00085E-8
4009980.0 ;  ; 5.386526E-5 ; 3.15992E-8 ; 1.027766E-8
4200000.0 ;  ; 5.12236E-5 ; 5.448318E-8 ; 1.540258E-8
4400000.0 ;  ; 4.85769E-5 ; 8.992746E-8 ; 2.313414E-8
4600000.0 ;  ; 4.67865E-5 ; 1.42833E-7 ; 3.366403E-8
4800000.0 ;  ; 4.44769E-5 ; 2.116856E-7 ; 4.936284E-8
5000000.0 ;  ; 4.23222E-5 ; 3.102442E-7 ; 7.068471E-8
5500000.0 ;  ; 3.80537E-5 ; 6.979489E-7 ; 1.64057E-7
6000000.0 ;  ; 3.48785E-5 ; 1.388588E-6 ; 3.580649E-7
6188265.0 ; 0.0 ; 3.440563E-5 ; 1.980953E-6 ; 5.781702E-7
7000000.0 ; 0.1691115 ; 3.23668E-5 ; 4.535032E-6 ; 1.52719E-6
8000000.0 ; 0.56906 ; 3.42376E-5 ; 1.272875E-5 ; 5.607443E-6
9000000.0 ; 1.02707 ; 3.85668E-5 ; 3.485897E-5 ; 1.754655E-5
1.0E7 ; 1.383025 ; 4.27718E-5 ; 9.488234E-5 ; 4.664587E-5
1.1E7 ; 1.61218 ; 4.42003E-5 ; 2.365406E-4 ; 1.042805E-4
1.2E7 ; 1.75653 ; 4.22285E-5 ; 5.286714E-4 ; 2.065918E-4
1.3E7 ; 1.82572 ; 3.88906E-5 ; 0.001127185 ; 3.727617E-4
1.4E7 ; 1.86199 ; 3.35547E-5 ; 0.002059611 ; 7.358837E-4
1.5E7 ; 1.882435 ; 2.7176E-5 ; 0.003274752 ; 0.00119754
1.6E7 ; 1.870445 ; 2.11844E-5 ; 0.00489761 ; 0.001778198
1.7E7 ; 1.77591 ; 1.63766E-5 ; 0.006376486 ; 0.002408254
1.8E7 ; 1.57636 ; 1.27368E-5 ; 0.007762327 ; 0.003210153
1.9E7 ; 1.303215 ; 9.99707E-6 ; 0.008824332 ; 0.003802365
2.0E7 ; 1.02496 ; 8.72014E-6 ; 0.009412365 ; 0.004269302
