Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
0.021325 ;  ;  ; 43.57338 ; 1775.958
0.02265 ;  ;  ; 42.28021 ; 1723.178
0.023975 ;  ;  ; 41.095 ; 1674.867
0.0253 ;  ;  ; 40.00298 ; 1630.441
0.02684375 ;  ;  ; 38.83265 ; 1582.94
0.0283875 ;  ;  ; 37.75848 ; 1539.428
0.02993125 ;  ;  ; 36.76904 ; 1499.387
0.031475 ;  ;  ; 35.85398 ; 1462.366
0.0345625 ;  ;  ; 34.20984 ; 1395.839
0.03765 ;  ;  ; 32.76876 ; 1337.509
0.0407375 ;  ;  ; 31.49409 ; 1285.898
0.043825 ;  ;  ; 30.35703 ; 1239.844
0.0469125 ;  ;  ; 29.3346 ; 1198.421
0.05 ;  ;  ; 28.40876 ; 1160.901
0.053125 ;  ;  ; 27.55542 ; 1126.31
0.05625 ;  ;  ; 26.77474 ; 1094.656
0.059375 ;  ;  ; 26.05803 ; 1065.591
0.0625 ;  ;  ; 25.39776 ; 1038.807
0.06875 ;  ;  ; 24.21282 ; 990.7271
0.075 ;  ;  ; 23.17516 ; 948.6076
0.08125 ;  ;  ; 22.25979 ; 911.4391
0.0875 ;  ;  ; 21.44473 ; 878.3335
0.09375 ;  ;  ; 20.71291 ; 848.6001
0.1 ;  ;  ; 20.05106 ; 821.7021
0.10625 ;  ;  ; 19.44869 ; 797.2155
0.1125 ;  ;  ; 18.89744 ; 774.8012
0.11875 ;  ;  ; 18.39106 ; 754.2064
0.125 ;  ;  ; 17.92575 ; 735.2779
0.1375 ;  ;  ; 17.08966 ; 701.2563
0.15 ;  ;  ; 16.35703 ; 671.4339
0.1625 ;  ;  ; 15.71098 ; 645.1267
0.175 ;  ;  ; 15.13573 ; 621.6948
0.1875 ;  ;  ; 14.61925 ; 600.6509
0.2 ;  ;  ; 14.15313 ; 581.6538
0.21625 ;  ;  ; 13.60856 ; 559.4524
0.2325 ;  ;  ; 13.12125 ; 539.5795
0.24875 ;  ;  ; 12.68267 ; 521.6887
0.265 ;  ;  ; 12.28521 ; 505.471
0.28125 ;  ;  ; 11.92282 ; 490.6807
0.2975 ;  ;  ; 11.59923 ; 477.1198
0.3015625 ;  ;  ; 11.57127 ; 473.9022
0.3035938 ;  ;  ; 11.61555 ; 472.3179
0.3046094 ;  ;  ; 11.66951 ; 471.5317
0.305625 ;  ;  ; 11.75634 ; 470.7493
0.3066407 ;  ;  ; 11.8883 ; 469.9707
0.3076563 ;  ;  ; 12.08111 ; 469.1961
0.3086719 ;  ;  ; 12.35462 ; 468.4252
0.3091797 ;  ;  ; 12.52908 ; 468.0412
0.3096875 ;  ;  ; 12.73323 ; 467.6581
0.3101954 ;  ;  ; 12.97098 ; 467.2758
0.3107032 ;  ;  ; 13.24636 ; 466.8946
0.311211 ;  ;  ; 13.56391 ; 466.5144
0.3117188 ;  ;  ; 13.9284 ; 466.135
0.3122266 ;  ;  ; 14.34493 ; 465.7566
0.3127344 ;  ;  ; 14.81887 ; 465.3792
0.3132422 ;  ;  ; 15.35586 ; 465.0026
0.31375 ;  ;  ; 15.96176 ; 464.627
0.3142579 ;  ;  ; 16.64276 ; 464.2523
0.3147657 ;  ;  ; 17.40478 ; 463.8785
0.3152735 ;  ;  ; 18.25421 ; 463.5057
0.3157813 ;  ;  ; 19.19732 ; 463.1338
0.3162891 ;  ;  ; 20.24036 ; 462.7628
0.3167969 ;  ;  ; 21.38942 ; 462.3927
0.3173047 ;  ;  ; 22.65038 ; 462.0235
0.3178125 ;  ;  ; 24.02883 ; 461.6552
0.3183204 ;  ;  ; 25.53027 ; 461.2877
0.3188282 ;  ;  ; 27.1588 ; 460.9212
0.319336 ;  ;  ; 28.91884 ; 460.5555
0.3198438 ;  ;  ; 30.81385 ; 460.1908
0.3203516 ;  ;  ; 32.8465 ; 459.8269
0.3208594 ;  ;  ; 35.01864 ; 459.4639
0.3213672 ;  ;  ; 37.33119 ; 459.1018
0.321875 ;  ;  ; 39.78407 ; 458.7405
0.3223829 ;  ;  ; 42.37669 ; 458.38
0.3228907 ;  ;  ; 45.10581 ; 458.0204
0.3233985 ;  ;  ; 47.96857 ; 457.6617
0.3239063 ;  ;  ; 50.96048 ; 457.3039
0.3244141 ;  ;  ; 54.0759 ; 456.9468
0.3249219 ;  ;  ; 57.30807 ; 456.5907
0.3259375 ;  ;  ; 64.09012 ; 455.8808
0.3269531 ;  ;  ; 71.23157 ; 455.1743
0.3279687 ;  ;  ; 78.64312 ; 454.471
0.3299999 ;  ;  ; 93.8685 ; 453.0741
0.33 ;  ;  ; 93.86925 ; 453.0741
0.3300001 ;  ;  ; 93.87 ; 453.074
0.3301662 ;  ;  ; 95.1186 ; 452.9603
0.3303322 ;  ;  ; 96.3647 ; 452.8468
0.3306642 ;  ;  ; 98.84979 ; 452.62
0.3313283 ;  ;  ; 103.7791 ; 452.1673
0.3326564 ;  ;  ; 113.3694 ; 451.2659
0.3339845 ;  ;  ; 122.4267 ; 450.3695
0.3353126 ;  ;  ; 130.7726 ; 449.4778
0.3366408 ;  ;  ; 138.2756 ; 448.5907
0.3379689 ;  ;  ; 144.8534 ; 447.7081
0.339297 ;  ;  ; 150.4757 ; 446.8299
0.3406251 ;  ;  ; 155.1578 ; 445.956
0.3419533 ;  ;  ; 158.9525 ; 445.0862
0.3432814 ;  ;  ; 161.9402 ; 444.2209
0.3446095 ;  ;  ; 164.2193 ; 443.36
0.3459376 ;  ;  ; 165.896 ; 442.5036
0.3472658 ;  ;  ; 167.0758 ; 441.6519
0.3485939 ;  ;  ; 167.8577 ; 440.8051
0.3512501 ;  ;  ; 168.5673 ; 439.1264
0.3539064 ;  ;  ; 168.5726 ; 437.4676
0.3565626 ;  ;  ; 168.222 ; 435.8283
0.3618751 ;  ;  ; 167.1343 ; 432.6037
0.3725001 ;  ;  ; 164.7503 ; 426.3561
0.3937501 ;  ;  ; 160.2414 ; 414.6371
0.4150001 ;  ;  ; 156.1077 ; 403.8949
0.5 ;  ;  ; 142.2475 ; 367.886
0.6249998 ;  ;  ; 127.2281 ; 328.8822
0.7499995 ;  ;  ; 116.1327 ; 300.0816
0.8749993 ;  ;  ; 107.5284 ; 277.7551
0.999999 ;  ;  ; 100.5878 ; 259.7544
1.0 ;  ;  ; 100.5878 ; 259.7543
1.000001 ;  ;  ; 100.5877 ; 259.7542
1.000406 ;  ;  ; 100.567 ; 259.7005
1.000811 ;  ;  ; 100.5463 ; 259.647
1.00162 ;  ;  ; 100.5051 ; 259.5403
1.003238 ;  ;  ; 100.4232 ; 259.3282
1.006474 ;  ;  ; 100.261 ; 258.9084
1.012946 ;  ;  ; 99.9427 ; 258.0853
1.02589 ;  ;  ; 99.32294 ; 256.4834
1.051778 ;  ;  ; 98.10336 ; 253.3323
1.103554 ;  ;  ; 95.70781 ; 247.1431
1.207106 ;  ;  ; 91.47533 ; 236.2084
1.41421 ;  ;  ; 84.46022 ; 218.0851
1.707105 ;  ;  ; 76.81725 ; 198.3408
2.0 ;  ;  ; 70.92793 ; 183.1273
2.25 ;  ;  ; 66.83546 ; 172.5543
2.5 ;  ;  ; 63.36993 ; 163.6012
2.75 ;  ;  ; 60.39041 ; 155.904
3.0 ;  ;  ; 57.79283 ; 149.1937
3.25 ;  ;  ; 55.49722 ; 143.2626
3.5 ;  ;  ; 53.45703 ; 137.9918
4.0 ;  ;  ; 49.96549 ; 128.9715
4.5 ;  ;  ; 47.07171 ; 121.4959
5.0 ;  ;  ; 44.62557 ; 115.1771
5.5 ;  ;  ; 42.51734 ; 109.7305
6.0 ;  ;  ; 40.67974 ; 104.9834
6.5 ;  ;  ; 39.05962 ; 100.7982
7.0 ;  ;  ; 37.61817 ; 97.07468
7.75 ;  ;  ; 35.71988 ; 92.17042
8.5 ;  ;  ; 34.07905 ; 87.93152
9.25 ;  ;  ; 32.64329 ; 84.22259
10.0 ;  ;  ; 31.37366 ; 80.94298
12.07105 ;  ;  ; 28.49467 ; 73.50453
14.1421 ;  ;  ; 26.27829 ; 67.77883
17.07105 ;  ;  ; 23.86678 ; 61.5499
20.0 ;  ;  ; 22.01048 ; 56.7557
22.5 ;  ;  ; 20.71654 ; 53.41304
25.0 ;  ;  ; 19.6231 ; 50.58858
27.5 ;  ;  ; 18.68379 ; 48.16254
30.0 ;  ;  ; 17.86555 ; 46.04937
32.5 ;  ;  ; 17.14025 ; 44.17554
35.0 ;  ;  ; 16.49534 ; 42.50959
40.0 ;  ;  ; 15.39369 ; 39.66405
45.0 ;  ;  ; 14.4828 ; 37.31164
50.0 ;  ;  ; 13.71375 ; 35.32579
55.0 ;  ;  ; 13.04904 ; 33.60889
60.0 ;  ;  ; 12.47035 ; 32.11439
65.0 ;  ;  ; 11.96071 ; 30.79836
70.0 ;  ;  ; 11.50753 ; 29.62825
77.5 ;  ;  ; 10.90943 ; 28.08354
85.0 ;  ;  ; 10.39344 ; 26.75112
92.5 ;  ;  ; 9.942555 ; 25.58696
100.0 ;  ;  ; 9.54422 ; 24.55863
120.7105 ;  ;  ; 8.638205 ; 22.21862
141.421 ;  ;  ; 7.942951 ; 20.42359
170.7105 ;  ;  ; 7.188913 ; 18.47749
200.0 ;  ;  ; 6.610307 ; 16.98471
225.0 ;  ;  ; 6.205901 ; 15.94077
250.0 ;  ;  ; 5.865093 ; 15.06126
275.0 ;  ;  ; 5.572951 ; 14.30753
300.0 ;  ;  ; 5.318966 ; 13.6524
325.0 ;  ;  ; 5.093536 ; 13.07059
350.0 ;  ;  ; 4.893381 ; 12.55413
400.0 ;  ;  ; 4.552349 ; 11.67443
450.0 ;  ;  ; 4.271282 ; 10.94971
500.0 ;  ;  ; 4.034595 ; 10.33962
550.0 ;  ;  ; 3.830406 ; 9.813017
600.0 ;  ;  ; 3.65303 ; 9.355714
650.0 ;  ;  ; 3.497123 ; 8.95388
700.0 ;  ;  ; 3.358724 ; 8.597267
775.0 ;  ;  ; 3.176919 ; 8.128618
850.0 ;  ;  ; 3.020445 ; 7.725416
925.0 ;  ;  ; 2.883976 ; 7.373889
1000.0 ;  ;  ; 2.763633 ; 7.064
1125.0 ;  ;  ; 2.591907 ; 6.62138
1250.0 ;  ;  ; 2.447347 ; 6.248974
1500.0 ;  ;  ; 2.215982 ; 5.65335
1750.0 ;  ;  ; 2.037524 ; 5.194294
2000.0 ;  ;  ; 1.894599 ; 4.826895
2250.0 ;  ;  ; 1.779258 ; 4.530056
2500.0 ;  ;  ; 1.682048 ; 4.280036
2750.0 ;  ;  ; 1.598694 ; 4.065775
3000.0 ;  ;  ; 1.526215 ; 3.879558
3250.0 ;  ;  ; 1.465221 ; 3.722561
3500.0 ;  ;  ; 1.410931 ; 3.582893
4000.0 ;  ;  ; 1.318135 ; 3.344319
4500.0 ;  ;  ; 1.241358 ; 3.147095
5000.0 ;  ;  ; 1.176481 ; 2.980558
5500.0 ;  ;  ; 1.124628 ; 2.847036
6000.0 ;  ;  ; 1.079292 ; 2.730379
6500.0 ;  ;  ; 1.039202 ; 2.627291
7000.0 ;  ;  ; 1.003417 ; 2.535328
7750.0 ;  ;  ; 0.9602792 ; 2.424629
8500.0 ;  ;  ; 0.9227387 ; 2.328357
9250.0 ;  ;  ; 0.8896628 ; 2.243587
10000.0 ;  ;  ; 0.8602229 ; 2.168176
12500.0 ;  ;  ; 0.7960758 ; 1.999106
15000.0 ;  ;  ; 0.7472341 ; 1.870806
17500.0 ;  ;  ; 0.708285 ; 1.768777
20000.0 ;  ;  ; 0.6761929 ; 1.684909
22500.0 ;  ;  ; 0.6558711 ; 1.628555
25000.0 ;  ;  ; 0.6382132 ; 1.579748
27500.0 ;  ;  ; 0.6226495 ; 1.536859
30000.0 ;  ;  ; 0.6087732 ; 1.498723
36067.6 ;  ;  ; 0.583802 ; 1.425573
42135.2 ;  ;  ; 0.563522 ; 1.36661
46067.6 ;  ;  ; 0.5482327 ; 1.321995
50000.0 ;  ;  ; 0.534562 ; 1.28232
55000.0 ;  ;  ; 0.5213929 ; 1.241646
60000.0 ;  ;  ; 0.5096539 ; 1.205642
65000.0 ;  ;  ; 0.4990886 ; 1.173444
70000.0 ;  ;  ; 0.489502 ; 1.1444
76637.18 ;  ;  ; 0.4780538 ; 1.107643
83274.35 ;  ;  ; 0.4677926 ; 1.07498
96548.7 ;  ;  ; 0.450062 ; 1.01918
100000.0 ;  ;  ; 0.446809 ; 1.00756
110963.0 ;  ;  ; 0.4249534 ; 0.9462053
120000.0 ;  ;  ; 0.409212 ; 0.902504
130000.0 ;  ;  ; 0.3978927 ; 0.8675022
140000.0 ;  ;  ; 0.387692 ; 0.836307
162647.0 ;  ;  ; 0.377161 ; 0.794336
162647.1 ;  ;  ; 0.377161 ; 0.7943359
170000.0 ;  ;  ; 0.375509 ; 0.784708
186525.0 ;  ;  ; 0.375377 ; 0.771281
200000.0 ;  ;  ; 0.369129 ; 0.748285
206205.0 ;  ;  ; 0.36299 ; 0.731367
206205.4 ;  ;  ; 0.3629895 ; 0.7313657
222365.0 ;  ;  ; 0.343735 ; 0.68197
237927.0 ;  ;  ; 0.327677 ; 0.640637
237927.3 ;  ;  ; 0.3276767 ; 0.6406362
241933.0 ;  ;  ; 0.323645 ; 0.630258
248664.0 ;  ;  ; 0.314942 ; 0.609449
250000.0 ;  ;  ; 0.313366 ; 0.605626
273368.0 ;  ;  ; 0.295558 ; 0.559458
273368.4 ;  ;  ; 0.2955576 ; 0.5594571
276627.0 ;  ;  ; 0.2926659 ; 0.5524821
276627.6 ;  ;  ; 0.2926654 ; 0.5524808
276628.0 ;  ;  ; 0.292665 ; 0.55248
279013.0 ;  ;  ; 0.290003 ; 0.546297
300000.0 ;  ;  ; 0.276415 ; 0.511515
303061.0 ;  ;  ; 0.273378 ; 0.504598
303061.5 ;  ;  ; 0.2733774 ; 0.5045968
318466.0 ;  ;  ; 0.25715 ; 0.469098
318466.4 ;  ;  ; 0.2571496 ; 0.4690971
326332.0 ;  ;  ; 0.249032 ; 0.451449
335458.0 ;  ;  ; 0.240833 ; 0.433279
335458.3 ;  ;  ; 0.2408328 ; 0.4332785
353046.0 ;  ;  ; 0.228544 ; 0.405341
379225.0 ;  ;  ; 0.213741 ; 0.371203
379225.5 ;  ;  ; 0.2137407 ; 0.3712024
387374.0 ;  ;  ; 0.209653 ; 0.361743
389520.0 ;  ;  ; 0.208646 ; 0.359368
389520.3 ;  ;  ; 0.2086458 ; 0.3593676
400000.0 ;  ;  ; 0.203378 ; 0.347327
450000.0 ;  ;  ; 0.1919058 ; 0.3149322
500000.0 ;  ;  ; 0.182193 ; 0.288523
550000.0 ;  ;  ; 0.1728508 ; 0.2633809
600000.0 ;  ;  ; 0.164741 ; 0.242346
650000.0 ;  ;  ; 0.1622383 ; 0.2298054
700000.0 ;  ;  ; 0.159955 ; 0.218774
800000.0 ;  ;  ; 0.15522 ; 0.197148
900000.0 ;  ;  ; 0.154325 ; 0.18181
1000000.0 ;  ;  ; 0.15578 ; 0.169839
1100000.0 ;  ;  ; 0.15734 ; 0.158379
1200000.0 ;  ;  ; 0.159537 ; 0.147842
1300000.0 ;  ;  ; 0.162267 ; 0.138057
1400000.0 ;  ;  ; 0.165195 ; 0.128636
1500000.0 ;  ;  ; 0.168453 ; 0.119694
1600000.0 ;  ;  ; 0.171662 ; 0.110954
1700000.0 ;  ;  ; 0.174853 ; 0.102492
1800000.0 ;  ;  ; 0.177963 ; 0.0943145
1900000.0 ;  ;  ; 0.180868 ; 0.0864086
2000000.0 ;  ;  ; 0.183688 ; 0.078882
2150000.0 ;  ;  ; 0.1874543 ; 0.0676485
2300000.0 ;  ;  ; 0.191036 ; 0.0586192
2400000.0 ;  ;  ; 0.1932259 ; 0.05254684
2500000.0 ;  ;  ; 0.19535 ; 0.0473143
2600000.0 ;  ;  ; 0.1973935 ; 0.04218476
2700000.0 ;  ;  ; 0.19938 ; 0.0377746
2775000.0 ;  ;  ; 0.2010569 ; 0.03456147
2850000.0 ;  ;  ; 0.2027027 ; 0.03169671
3000000.0 ;  ;  ; 0.205906 ; 0.0268372
3125000.0 ;  ;  ; 0.2074271 ; 0.0227597
3250000.0 ;  ;  ; 0.2088991 ; 0.01942688
3375000.0 ;  ;  ; 0.2103254 ; 0.01668151
3500000.0 ;  ;  ; 0.211709 ; 0.0144037
3625000.0 ;  ;  ; 0.2108471 ; 0.0122352
3750000.0 ;  ;  ; 0.2100178 ; 0.01045082
3875000.0 ;  ;  ; 0.2092188 ; 0.008972942
4000000.0 ;  ;  ; 0.208448 ; 0.00774144
4125000.0 ;  ;  ; 0.2062314 ; 0.006663321
4250000.0 ;  ;  ; 0.2041035 ; 0.005761085
4375000.0 ;  ;  ; 0.2020582 ; 0.005002067
4500000.0 ;  ;  ; 0.2000903 ; 0.00436037
4625000.0 ;  ;  ; 0.1975435 ; 0.003840567
4750000.0 ;  ;  ; 0.1950959 ; 0.003394202
4875000.0 ;  ;  ; 0.1927413 ; 0.003009357
5000000.0 ;  ;  ; 0.1904737 ; 0.00267629
5140360.0 ;  ;  ; 0.1878694 ; 0.002401793
5140365.0 ; 0.0 ;  ; 0.1878693 ; 0.002401784
5320183.0 ; 0.04416377 ;  ; 0.1846937 ; 0.002099739
5500000.0 ; 0.0883273 ;  ; 0.1816846 ; 0.0018439
5750000.0 ; 0.3363327 ;  ; 0.1810597 ; 0.001626849
6000000.0 ; 0.584338 ;  ; 0.180699 ; 0.00144302
6500000.0 ; 1.09201 ;  ; 0.2283169 ; 0.00127587
7000000.0 ; 1.46377 ;  ; 0.30146 ; 0.0012489
7500000.0 ; 1.72201 ;  ; 0.356795 ; 0.00130854
8000000.0 ; 1.89602 ;  ; 0.391374 ; 0.00141469
8500000.0 ; 2.01152 ;  ; 0.411902 ; 0.00153341
9000000.0 ; 2.0878 ;  ; 0.424092 ; 0.00163948
9500000.0 ; 2.13782 ;  ; 0.431817 ; 0.00172021
1.0E7 ; 2.17157 ;  ; 0.4357811 ; 0.00176751
1.05E7 ; 2.19782 ;  ; 0.4350116 ; 0.00177097
1.1E7 ; 2.21648 ;  ; 0.4303513 ; 0.00175104
1.15E7 ; 2.2361 ;  ; 0.4225727 ; 0.00170257
1.19639E7 ; 2.229559 ;  ; 0.4351792 ; 0.001622699
1.196392E7 ; 2.229559 ; 0.0 ; 0.4351797 ; 0.001622696
1.2E7 ; 2.22905 ; 1.714211E-4 ; 0.4361638 ; 0.00161677
1.25E7 ; 2.17924 ; 0.00254699 ; 0.4885627 ; 0.00153309
1.3E7 ; 2.0675 ; 0.0413767 ; 0.5631 ; 0.00144739
1.35E7 ; 1.90036 ; 0.149132 ; 0.626538 ; 0.00132707
1.4E7 ; 1.68548 ; 0.335779 ; 0.657946 ; 0.00121488
1.45E7 ; 1.45938 ; 0.55171 ; 0.669382 ; 0.00108872
1.5E7 ; 1.24336 ; 0.777023 ; 0.662013 ; 9.89053E-4
1.55E7 ; 1.06882 ; 0.957868 ; 0.659702 ; 8.9735E-4
1.6E7 ; 0.904534 ; 1.1425 ; 0.640048 ; 8.08194E-4
1.65E7 ; 0.782732 ; 1.26862 ; 0.637433 ; 7.45599E-4
1.7E7 ; 0.684889 ; 1.36826 ; 0.63636 ; 6.91802E-4
1.72438E7 ; 0.6471283 ; 1.406478 ; 0.6365229 ; 6.685726E-4
1.724387E7 ; 0.6471174 ; 1.406489 ; 0.636523 ; 6.685661E-4
1.75E7 ; 0.607447 ; 1.44664 ; 0.636693 ; 6.45335E-4
1.8E7 ; 0.546723 ; 1.50724 ; 0.6373106 ; 6.04538E-4
1.85E7 ; 0.49855 ; 1.55494 ; 0.6371621 ; 5.68607E-4
1.9E7 ; 0.461704 ; 1.58708 ; 0.6359222 ; 5.50625E-4
1.95E7 ; 0.433802 ; 1.58733 ; 0.6419792 ; 5.21176E-4
2.0E7 ; 0.409113 ; 1.574 ; 0.6441628 ; 4.94139E-4
