Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
0.021325 ;  ;  ; 16.34199 ; 1405.441
0.02265 ;  ;  ; 15.85662 ; 1363.702
0.023975 ;  ;  ; 15.41226 ; 1325.507
0.0253 ;  ;  ; 15.00365 ; 1290.411
0.02684375 ;  ;  ; 14.56689 ; 1252.93
0.0283875 ;  ;  ; 14.16666 ; 1218.61
0.031475 ;  ;  ; 13.45534 ; 1157.638
0.0345625 ;  ;  ; 12.83955 ; 1104.853
0.03765 ;  ;  ; 12.30077 ; 1058.663
0.0407375 ;  ;  ; 11.8246 ; 1017.833
0.043825 ;  ;  ; 11.39981 ; 981.403
0.0469125 ;  ;  ; 11.01777 ; 948.6355
0.05 ;  ;  ; 10.67176 ; 918.9548
0.053125 ;  ;  ; 10.35279 ; 891.5906
0.05625 ;  ;  ; 10.06094 ; 866.55
0.059375 ;  ;  ; 9.792971 ; 843.5556
0.0625 ;  ;  ; 9.546074 ; 822.3673
0.06875 ;  ;  ; 9.102898 ; 784.3296
0.075 ;  ;  ; 8.714711 ; 751.0061
0.08125 ;  ;  ; 8.3722 ; 721.599
0.0875 ;  ;  ; 8.067166 ; 695.4058
0.09375 ;  ;  ; 7.793235 ; 671.88
0.1 ;  ;  ; 7.545452 ; 650.5974
0.10625 ;  ;  ; 7.319904 ; 631.2222
0.1125 ;  ;  ; 7.113463 ; 613.4864
0.11875 ;  ;  ; 6.923795 ; 597.1898
0.125 ;  ;  ; 6.749493 ; 582.2119
0.1375 ;  ;  ; 6.436237 ; 555.29
0.15 ;  ;  ; 6.161683 ; 531.6903
0.1625 ;  ;  ; 5.919522 ; 510.8717
0.175 ;  ;  ; 5.703855 ; 492.3282
0.1875 ;  ;  ; 5.510197 ; 475.6748
0.2 ;  ;  ; 5.335662 ; 460.6638
0.21875 ;  ;  ; 5.102174 ; 440.5797
0.2375 ;  ;  ; 4.896272 ; 422.8656
0.25625 ;  ;  ; 4.713452 ; 407.135
0.275 ;  ;  ; 4.549701 ; 393.0432
0.29375 ;  ;  ; 4.401918 ; 380.3238
0.3125 ;  ;  ; 4.267663 ; 368.7675
0.33125 ;  ;  ; 4.145002 ; 358.2079
0.35 ;  ;  ; 4.033043 ; 348.5685
0.3875 ;  ;  ; 3.833359 ; 331.3737
0.425 ;  ;  ; 3.660033 ; 316.446
0.5 ;  ;  ; 3.37444 ; 291.8432
0.625 ;  ;  ; 3.018069 ; 261.1322
0.75 ;  ;  ; 2.754734 ; 238.43
0.875 ;  ;  ; 2.550527 ; 220.8195
1.0 ;  ;  ; 2.385908 ; 206.6192
1.225 ;  ;  ; 2.155308 ; 186.7211
1.45 ;  ;  ; 1.981096 ; 171.6833
1.675 ;  ;  ; 1.843328 ; 159.7878
1.7875 ;  ;  ; 1.786199 ; 154.8537
1.815625 ;  ;  ; 1.772982 ; 153.6385
1.829688 ;  ;  ; 1.779932 ; 153.0319
1.836719 ;  ;  ; 1.813265 ; 152.7311
1.840235 ;  ;  ; 1.852145 ; 152.5825
1.84375 ;  ;  ; 1.918236 ; 152.4361
1.847266 ;  ;  ; 2.026362 ; 152.2931
1.850782 ;  ;  ; 2.197102 ; 152.1552
1.85254 ;  ;  ; 2.31424 ; 152.0888
1.854298 ;  ;  ; 2.457903 ; 152.0246
1.856056 ;  ;  ; 2.632691 ; 151.9629
1.857813 ;  ;  ; 2.84354 ; 151.9042
1.859571 ;  ;  ; 3.096189 ; 151.8488
1.861329 ;  ;  ; 3.396412 ; 151.7974
1.863087 ;  ;  ; 3.750408 ; 151.7503
1.864844 ;  ;  ; 4.164338 ; 151.7082
1.866602 ;  ;  ; 4.645181 ; 151.6715
1.86836 ;  ;  ; 5.199187 ; 151.6408
1.870118 ;  ;  ; 5.832615 ; 151.6166
1.871875 ;  ;  ; 6.550901 ; 151.5994
1.873633 ;  ;  ; 7.360147 ; 151.5897
1.875391 ;  ;  ; 8.264474 ; 151.5877
1.877149 ;  ;  ; 9.2674 ; 151.5939
1.878906 ;  ;  ; 10.37061 ; 151.6084
1.882422 ;  ;  ; 12.88353 ; 151.6627
1.885937 ;  ;  ; 15.79104 ; 151.7499
1.889453 ;  ;  ; 19.05726 ; 151.8672
1.892968 ;  ;  ; 22.61596 ; 152.0095
1.899999 ;  ;  ; 30.24513 ; 152.3397
1.900001 ;  ;  ; 30.24733 ; 152.3398
1.900099 ;  ;  ; 30.3554 ; 152.3446
1.900197 ;  ;  ; 30.46345 ; 152.3494
1.900392 ;  ;  ; 30.67841 ; 152.3589
1.900783 ;  ;  ; 31.10914 ; 152.378
1.901564 ;  ;  ; 31.96788 ; 152.4161
1.903126 ;  ;  ; 33.67445 ; 152.4916
1.906251 ;  ;  ; 37.01092 ; 152.6373
1.912501 ;  ;  ; 43.12996 ; 152.8878
1.918751 ;  ;  ; 48.17 ; 153.0557
1.925001 ;  ;  ; 51.94692 ; 153.1254
1.931251 ;  ;  ; 54.5173 ; 153.1004
1.937501 ;  ;  ; 56.09867 ; 152.9976
1.950001 ;  ;  ; 57.38191 ; 152.6434
2.0 ;  ;  ; 57.09962 ; 150.826
2.25 ;  ;  ; 53.93033 ; 142.3557
2.5 ;  ;  ; 51.23709 ; 135.1619
2.75 ;  ;  ; 48.91708 ; 128.9688
3.0 ;  ;  ; 46.8895 ; 123.5589
3.25 ;  ;  ; 45.06271 ; 118.6788
3.5 ;  ;  ; 43.43648 ; 114.3365
4.0 ;  ;  ; 40.65071 ; 106.9034
4.5 ;  ;  ; 38.33913 ; 100.7409
5.0 ;  ;  ; 36.38213 ; 95.52769
5.5 ;  ;  ; 34.66019 ; 90.93661
6.0 ;  ;  ; 33.15849 ; 86.93545
6.5 ;  ;  ; 31.83466 ; 83.41059
7.0 ;  ;  ; 30.65628 ; 80.27488
7.75 ;  ;  ; 29.07506 ; 76.0647
8.5 ;  ;  ; 27.70921 ; 72.43097
9.25 ;  ;  ; 26.51531 ; 69.25725
10.0 ;  ;  ; 25.45972 ; 66.45314
11.03553 ;  ;  ; 24.1347 ; 62.92947
12.58882 ;  ;  ; 22.48222 ; 58.54029
14.1421 ;  ;  ; 21.09349 ; 54.85605
17.07105 ;  ;  ; 19.04422 ; 49.42849
20.0 ;  ;  ; 17.47527 ; 45.2806
22.5 ;  ;  ; 16.37452 ; 42.36752
25.0 ;  ;  ; 15.44813 ; 39.91913
27.5 ;  ;  ; 14.65537 ; 37.82648
30.0 ;  ;  ; 13.96711 ; 36.01167
32.5 ;  ;  ; 13.3529 ; 34.3906
35.0 ;  ;  ; 12.80856 ; 32.95539
40.0 ;  ;  ; 11.8829 ; 30.51824
45.0 ;  ;  ; 11.12178 ; 28.5177
50.0 ;  ;  ; 10.48228 ; 26.83938
55.0 ;  ;  ; 9.926826 ; 25.38102
60.0 ;  ;  ; 9.445414 ; 24.11875
65.0 ;  ;  ; 9.02321 ; 23.01311
70.0 ;  ;  ; 8.6492 ; 22.0348
77.5 ;  ;  ; 8.153906 ; 20.73924
85.0 ;  ;  ; 7.728866 ; 19.62916
92.5 ;  ;  ; 7.359249 ; 18.6652
100.0 ;  ;  ; 7.034182 ; 17.81851
112.5 ;  ;  ; 6.560079 ; 16.58337
125.0 ;  ;  ; 6.162994 ; 15.55089
150.0 ;  ;  ; 5.531816 ; 13.91382
175.0 ;  ;  ; 5.048943 ; 12.6651
200.0 ;  ;  ; 4.664856 ; 11.67433
225.0 ;  ;  ; 4.343312 ; 10.8454
250.0 ;  ;  ; 4.074488 ; 10.15384
275.0 ;  ;  ; 3.845671 ; 9.56633
300.0 ;  ;  ; 3.648008 ; 9.059677
325.0 ;  ;  ; 3.472255 ; 8.609419
350.0 ;  ;  ; 3.317112 ; 8.212571
400.0 ;  ;  ; 3.054834 ; 7.543061
450.0 ;  ;  ; 2.840726 ; 6.997886
500.0 ;  ;  ; 2.661945 ; 6.543677
550.0 ;  ;  ; 2.508069 ; 6.153221
600.0 ;  ;  ; 2.375367 ; 5.817132
650.0 ;  ;  ; 2.259503 ; 5.524196
700.0 ;  ;  ; 2.157281 ; 5.266164
775.0 ;  ;  ; 2.023641 ; 4.929284
850.0 ;  ;  ; 1.909526 ; 4.642217
925.0 ;  ;  ; 1.810718 ; 4.394121
1000.0 ;  ;  ; 1.724163 ; 4.177162
1125.0 ;  ;  ; 1.601849 ; 3.871055
1250.0 ;  ;  ; 1.499801 ; 3.616274
1500.0 ;  ;  ; 1.338332 ; 3.21437
1750.0 ;  ;  ; 1.215459 ; 2.909635
2000.0 ;  ;  ; 1.118181 ; 2.669124
2250.0 ;  ;  ; 1.041297 ; 2.479439
2500.0 ;  ;  ; 0.9770147 ; 2.321219
2750.0 ;  ;  ; 0.9222902 ; 2.186809
3000.0 ;  ;  ; 0.875015 ; 2.070917
3250.0 ;  ;  ; 0.8362809 ; 1.975952
3500.0 ;  ;  ; 0.8019546 ; 1.891929
4000.0 ;  ;  ; 0.74362 ; 1.749443
4500.0 ;  ;  ; 0.6956955 ; 1.632692
5000.0 ;  ;  ; 0.6554517 ; 1.534879
6066.14 ;  ;  ; 0.59389 ; 1.38495
6066.144 ;  ;  ; 0.5938898 ; 1.38495
6086.23 ;  ;  ; 0.592886 ; 1.3825
7000.0 ;  ;  ; 0.552125 ; 1.28329
7750.0 ;  ;  ; 0.5271545 ; 1.221825
8500.0 ;  ;  ; 0.5054714 ; 1.168595
9250.0 ;  ;  ; 0.4864057 ; 1.121904
10000.0 ;  ;  ; 0.469465 ; 1.08051
10866.63 ;  ;  ; 0.4549001 ; 1.043274
11733.25 ;  ;  ; 0.4418549 ; 1.010037
13466.5 ;  ;  ; 0.4193625 ; 0.9529906
15199.75 ;  ;  ; 0.4005443 ; 0.9055268
16933.0 ;  ;  ; 0.384474 ; 0.865192
18466.5 ;  ;  ; 0.3610767 ; 0.8061734
20000.0 ;  ;  ; 0.340807 ; 0.755429
22500.0 ;  ;  ; 0.324211 ; 0.7108538
25000.0 ;  ;  ; 0.3100513 ; 0.6732134
27500.0 ;  ;  ; 0.2977758 ; 0.6408834
30000.0 ;  ;  ; 0.286994 ; 0.612726
34364.9 ;  ;  ; 0.2716202 ; 0.5697407
38729.8 ;  ;  ; 0.2587703 ; 0.5344051
44364.9 ;  ;  ; 0.2449083 ; 0.4969141
50000.0 ;  ;  ; 0.233322 ; 0.466095
50598.1 ;  ;  ; 0.232052 ; 0.462723
54782.1 ;  ;  ; 0.223619 ; 0.440332
62391.05 ;  ;  ; 0.2102571 ; 0.4045346
70000.0 ;  ;  ; 0.199102 ; 0.375296
76006.3 ;  ;  ; 0.1909978 ; 0.354153
82012.6 ;  ;  ; 0.1838039 ; 0.335679
94025.2 ;  ;  ; 0.171549 ; 0.304866
94025.22 ;  ;  ; 0.171549 ; 0.304866
100000.0 ;  ;  ; 0.167375 ; 0.293467
104804.0 ;  ;  ; 0.1617544 ; 0.2806593
107805.0 ;  ;  ; 0.158464 ; 0.273224
120000.0 ;  ;  ; 0.148008 ; 0.248954
130000.0 ;  ;  ; 0.142375 ; 0.2348614
140000.0 ;  ;  ; 0.137351 ; 0.222526
144724.0 ;  ;  ; 0.135676 ; 0.217976
158684.0 ;  ;  ; 0.132183 ; 0.207353
170000.0 ;  ;  ; 0.130683 ; 0.201248
178770.0 ;  ;  ; 0.130149 ; 0.197745
178770.5 ;  ;  ; 0.130149 ; 0.1977449
200000.0 ;  ;  ; 0.130694 ; 0.192323
220952.0 ;  ;  ; 0.125931 ; 0.179894
220952.3 ;  ;  ; 0.125931 ; 0.1798939
250000.0 ;  ;  ; 0.123353 ; 0.169589
253392.0 ;  ;  ; 0.12328 ; 0.168765
253392.1 ;  ;  ; 0.12328 ; 0.168765
263375.0 ;  ;  ; 0.123344 ; 0.166781
263375.1 ;  ;  ; 0.123344 ; 0.166781
280609.0 ;  ;  ; 0.123084 ; 0.163039
280609.4 ;  ;  ; 0.123084 ; 0.1630389
300000.0 ;  ;  ; 0.123802 ; 0.160368
310840.0 ;  ;  ; 0.122018 ; 0.156157
314556.0 ;  ;  ; 0.12015 ; 0.153052
320079.0 ;  ;  ; 0.118813 ; 0.150418
320079.5 ;  ;  ; 0.1188129 ; 0.1504178
327411.0 ;  ;  ; 0.117478 ; 0.147559
327411.1 ;  ;  ; 0.117478 ; 0.147559
337382.0 ;  ;  ; 0.116062 ; 0.144273
337382.1 ;  ;  ; 0.1160619 ; 0.1442729
338810.0 ;  ;  ; 0.115271 ; 0.143059
338810.2 ;  ;  ; 0.115271 ; 0.1430589
369405.0 ;  ;  ; 0.111097 ; 0.133691
400000.0 ;  ;  ; 0.107389 ; 0.125612
450000.0 ;  ;  ; 0.107147 ; 0.1197404
500000.0 ;  ;  ; 0.106931 ; 0.114721
550000.0 ;  ;  ; 0.1035226 ; 0.1067024
600000.0 ;  ;  ; 0.100506 ; 0.0998724
650000.0 ;  ;  ; 0.09947685 ; 0.09515557
700000.0 ;  ;  ; 0.0985334 ; 0.0909873
800000.0 ;  ;  ; 0.0951716 ; 0.0819152
900000.0 ;  ;  ; 0.0935491 ; 0.0749602
1000000.0 ;  ;  ; 0.0925049 ; 0.0690101
1100000.0 ;  ;  ; 0.0919063 ; 0.0636222
1200000.0 ;  ;  ; 0.0916656 ; 0.058798
1300000.0 ;  ;  ; 0.0919616 ; 0.0544309
1400000.0 ;  ;  ; 0.0922324 ; 0.0502769
1500000.0 ;  ;  ; 0.0928083 ; 0.0463807
1600000.0 ;  ;  ; 0.0932964 ; 0.0426577
1700000.0 ;  ;  ; 0.09381 ; 0.0390657
1800000.0 ;  ;  ; 0.0942214 ; 0.035671
1900000.0 ;  ;  ; 0.0945685 ; 0.0324095
2000000.0 ;  ;  ; 0.0947947 ; 0.0293619
2150000.0 ;  ;  ; 0.09499331 ; 0.02491184
2300000.0 ;  ;  ; 0.0951789 ; 0.0213719
2400000.0 ;  ;  ; 0.09521325 ; 0.01905087
2500000.0 ;  ;  ; 0.0952462 ; 0.0170618
2600000.0 ;  ;  ; 0.09526439 ; 0.01514526
2700000.0 ;  ;  ; 0.0952819 ; 0.0135046
2775000.0 ;  ;  ; 0.09527246 ; 0.01228376
2850000.0 ;  ;  ; 0.09526327 ; 0.01120156
2925000.0 ;  ;  ; 0.09525432 ; 0.01023921
3000000.0 ;  ;  ; 0.0952456 ; 0.00938084
3125000.0 ;  ;  ; 0.09535511 ; 0.00793586
3250000.0 ;  ;  ; 0.09546045 ; 0.006757653
3375000.0 ;  ;  ; 0.09556192 ; 0.005789384
3500000.0 ;  ;  ; 0.0956598 ; 0.00498783
3625000.0 ;  ;  ; 0.09548826 ; 0.004229358
3750000.0 ;  ;  ; 0.09532284 ; 0.003606336
3875000.0 ;  ;  ; 0.0951631 ; 0.003091202
4000000.0 ;  ;  ; 0.0950087 ; 0.00266265
4125000.0 ;  ;  ; 0.09426331 ; 0.002301596
4250000.0 ;  ;  ; 0.09354576 ; 0.001998176
4375000.0 ;  ;  ; 0.09285424 ; 0.001741879
4500000.0 ;  ;  ; 0.0921871 ; 0.00152434
4653550.0 ;  ;  ; 0.09116143 ; 0.001341991
4807100.0 ;  ;  ; 0.09017991 ; 0.001186353
4807108.0 ; 0.0 ;  ; 0.09017986 ; 0.001186345
5000000.0 ; 0.0242533 ;  ; 0.08900455 ; 0.00102172
5250000.0 ; 0.2949302 ;  ; 0.08703479 ; 9.169095E-4
5500000.0 ; 0.565607 ;  ; 0.08519751 ; 8.27005E-4
5744560.0 ; 0.8822354 ;  ; 0.08396144 ; 8.094218E-4
6000000.0 ; 1.21295 ;  ; 0.08275465 ; 7.92212E-4
6245000.0 ; 1.433372 ;  ; 0.08603071 ; 8.107087E-4
6500000.0 ; 1.66279 ;  ; 0.08951767 ; 8.29637E-4
7000000.0 ; 1.9555 ;  ; 0.1187868 ; 9.24631E-4
7500000.0 ; 2.13074 ;  ; 0.1494881 ; 0.0010524
8000000.0 ; 2.25525 ;  ; 0.1729817 ; 0.00120929
8500000.0 ; 2.3281 ;  ; 0.1869891 ; 0.0013607
9000000.0 ; 2.38635 ;  ; 0.1958779 ; 0.00149884
9500000.0 ; 2.41814 ;  ; 0.2002374 ; 0.00159909
1.0E7 ; 2.44405 ;  ; 0.2030421 ; 0.00166381
1.05E7 ; 2.45728 ;  ; 0.2042465 ; 0.0016724
1.1E7 ; 2.46613 ;  ; 0.2053974 ; 0.00165828
1.12753E7 ; 2.464715 ; 0.0 ; 0.2101104 ; 0.001621021
1.15E7 ; 2.46356 ; 0.002548269 ; 0.2139715 ; 0.00159188
1.2E7 ; 2.42567 ; 0.00821865 ; 0.2482428 ; 0.00152865
1.25E7 ; 2.31362 ; 0.0691246 ; 0.3023415 ; 0.00146574
1.3E7 ; 2.11508 ; 0.22064 ; 0.3511127 ; 0.00136183
1.35E7 ; 1.86704 ; 0.437249 ; 0.3848527 ; 0.00123815
1.4E7 ; 1.60312 ; 0.687983 ; 0.4002127 ; 0.00112513
1.45E7 ; 1.34952 ; 0.943548 ; 0.4007989 ; 0.00100103
1.5E7 ; 1.1238 ; 1.18081 ; 0.3907011 ; 9.05438E-4
1.55E7 ; 0.957079 ; 1.34983 ; 0.3904753 ; 8.24266E-4
1.6E7 ; 0.821515 ; 1.48928 ; 0.3874452 ; 7.55423E-4
1.64154E7 ; 0.7197054 ; 1.603847 ; 0.3762575 ; 7.067385E-4
1.641545E7 ; 0.7196932 ; 1.603861 ; 0.3762562 ; 7.067329E-4
1.65E7 ; 0.698971 ; 1.62718 ; 0.3739796 ; 6.97359E-4
1.7E7 ; 0.618439 ; 1.71125 ; 0.3712508 ; 6.47564E-4
1.75E7 ; 0.556078 ; 1.77685 ; 0.3685249 ; 6.04719E-4
1.8E7 ; 0.508392 ; 1.82194 ; 0.3662097 ; 5.66979E-4
1.85E7 ; 0.478724 ; 1.83045 ; 0.3688626 ; 5.33532E-4
1.9E7 ; 0.449005 ; 1.81834 ; 0.3696933 ; 5.03245E-4
1.95E7 ; 0.424711 ; 1.76801 ; 0.3740133 ; 4.90002E-4
2.0E7 ; 0.407275 ; 1.6755 ; 0.3878894 ; 4.64377E-4
