Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
4.25E-5 ;  ;  ; 772.1489 ; 1636.798
4.625E-5 ;  ;  ; 740.1815 ; 1569.051
5.0E-5 ;  ;  ; 711.8814 ; 1509.076
5.3125E-5 ;  ;  ; 690.6244 ; 1464.028
5.625E-5 ;  ;  ; 671.1644 ; 1422.788
5.9375E-5 ;  ;  ; 653.2616 ; 1384.849
6.25E-5 ;  ;  ; 636.7189 ; 1349.792
6.875E-5 ;  ;  ; 607.0842 ; 1286.992
7.5E-5 ;  ;  ; 581.2356 ; 1232.216
8.125E-5 ;  ;  ; 558.4299 ; 1183.89
8.75E-5 ;  ;  ; 538.1134 ; 1140.839
9.375E-5 ;  ;  ; 519.864 ; 1102.168
1.0E-4 ;  ;  ; 503.3532 ; 1067.183
1.0625E-4 ;  ;  ; 488.3215 ; 1035.332
1.125E-4 ;  ;  ; 474.5605 ; 1006.174
1.1875E-4 ;  ;  ; 461.9006 ; 979.3502
1.25E-4 ;  ;  ; 450.2024 ; 954.5641
1.375E-4 ;  ;  ; 429.2461 ; 910.1633
1.5E-4 ;  ;  ; 410.967 ; 871.4362
1.625E-4 ;  ;  ; 394.8397 ; 837.2691
1.75E-4 ;  ;  ; 380.4725 ; 806.8321
1.875E-4 ;  ;  ; 367.567 ; 779.4927
2.0E-4 ;  ;  ; 355.8909 ; 754.7587
2.1875E-4 ;  ;  ; 340.2907 ; 721.7133
2.375E-4 ;  ;  ; 326.5761 ; 692.6638
2.5625E-4 ;  ;  ; 314.3955 ; 666.8649
2.75E-4 ;  ;  ; 303.4827 ; 643.7525
2.9375E-4 ;  ;  ; 293.632 ; 622.8907
3.125E-4 ;  ;  ; 284.6815 ; 603.9363
3.3125E-4 ;  ;  ; 276.5019 ; 586.6156
3.5E-4 ;  ;  ; 268.9887 ; 570.7066
3.875E-4 ;  ;  ; 255.6324 ; 542.4276
4.25E-4 ;  ;  ; 244.0849 ; 517.9809
4.625E-4 ;  ;  ; 233.9716 ; 496.5728
5.0E-4 ;  ;  ; 225.0182 ; 477.6221
5.3125E-4 ;  ;  ; 218.2929 ; 463.3887
5.625E-4 ;  ;  ; 212.1359 ; 450.3593
5.9375E-4 ;  ;  ; 206.4715 ; 438.3734
6.25E-4 ;  ;  ; 201.2372 ; 427.2987
6.875E-4 ;  ;  ; 191.8603 ; 407.4615
7.5E-4 ;  ;  ; 183.6809 ; 390.161
8.125E-4 ;  ;  ; 176.4641 ; 374.8992
8.75E-4 ;  ;  ; 170.0348 ; 361.3052
9.375E-4 ;  ;  ; 164.2594 ; 349.096
0.001 ;  ;  ; 159.034 ; 338.0515
0.0010625 ;  ;  ; 154.2765 ; 327.9979
0.001125 ;  ;  ; 149.9209 ; 318.7953
0.0011875 ;  ;  ; 145.9137 ; 310.3302
0.00125 ;  ;  ; 142.2107 ; 302.5092
0.001375 ;  ;  ; 135.5766 ; 288.5013
0.0015 ;  ;  ; 129.7894 ; 276.2858
0.001625 ;  ;  ; 124.6827 ; 265.5109
0.00175 ;  ;  ; 120.1328 ; 255.9142
0.001875 ;  ;  ; 116.0452 ; 247.2959
0.002 ;  ;  ; 112.3466 ; 239.5005
0.0021875 ;  ;  ; 107.4043 ; 229.0885
0.002375 ;  ;  ; 103.0588 ; 219.9389
0.0025625 ;  ;  ; 99.19902 ; 211.8164
0.00275 ;  ;  ; 95.74067 ; 204.5427
0.0029375 ;  ;  ; 92.61865 ; 197.98
0.003125 ;  ;  ; 89.78165 ; 192.0197
0.0033125 ;  ;  ; 87.18866 ; 186.5751
0.0035 ;  ;  ; 84.80642 ; 181.5757
0.003875 ;  ;  ; 80.56998 ; 172.6925
0.00425 ;  ;  ; 76.90523 ; 165.0166
0.004625 ;  ;  ; 73.6941 ; 158.2983
0.005 ;  ;  ; 70.85041 ; 152.3554
0.0053125 ;  ;  ; 68.71415 ; 147.8955
0.005625 ;  ;  ; 66.75836 ; 143.8162
0.0059375 ;  ;  ; 64.95895 ; 140.0666
0.00625 ;  ;  ; 63.29596 ; 136.6046
0.006875 ;  ;  ; 60.31551 ; 130.4086
0.0075 ;  ;  ; 57.71344 ; 125.0094
0.008125 ;  ;  ; 55.41544 ; 120.2502
0.00875 ;  ;  ; 53.36669 ; 116.0153
0.009375 ;  ;  ; 51.5255 ; 112.2168
0.01 ;  ;  ; 49.85939 ; 108.7862
0.010625 ;  ;  ; 48.34257 ; 105.6691
0.01125 ;  ;  ; 46.95413 ; 102.8214
0.011875 ;  ;  ; 45.67681 ; 100.2068
0.0125 ;  ;  ; 44.49622 ; 97.79503
0.01375 ;  ;  ; 42.37897 ; 93.48255
0.015 ;  ;  ; 40.52833 ; 89.72817
0.01625 ;  ;  ; 38.89264 ; 86.42327
0.0175 ;  ;  ; 37.43388 ; 83.48797
0.01875 ;  ;  ; 36.12259 ; 80.86039
0.02 ;  ;  ; 34.93546 ; 78.49169
0.021325 ;  ;  ; 33.79209 ; 76.22032
0.02265 ;  ;  ; 32.74982 ; 74.15934
0.023975 ;  ;  ; 31.79457 ; 72.27922
0.0253 ;  ;  ; 30.91484 ; 70.55593
0.02684375 ;  ;  ; 29.97265 ; 68.71989
0.0283875 ;  ;  ; 29.10823 ; 67.045
0.02993125 ;  ;  ; 28.31179 ; 65.51089
0.031475 ;  ;  ; 27.57472 ; 64.09958
0.0345625 ;  ;  ; 26.24874 ; 61.58307
0.03765 ;  ;  ; 25.0846 ; 59.40052
0.0407375 ;  ;  ; 24.05328 ; 57.49163
0.043825 ;  ;  ; 23.13197 ; 55.80916
0.0469125 ;  ;  ; 22.30246 ; 54.31542
0.05 ;  ;  ; 21.55043 ; 52.9809
0.053125 ;  ;  ; 20.85657 ; 51.76838
0.05625 ;  ;  ; 20.22121 ; 50.67601
0.059375 ;  ;  ; 19.63746 ; 49.68966
0.0625 ;  ;  ; 19.0993 ; 48.79702
0.06875 ;  ;  ; 18.13284 ; 47.23793
0.075 ;  ;  ; 17.28607 ; 45.92597
0.08125 ;  ;  ; 16.53903 ; 44.82099
0.0875 ;  ;  ; 15.87417 ; 43.88775
0.09375 ;  ;  ; 15.27777 ; 43.09899
0.1 ;  ;  ; 14.73917 ; 42.4337
0.10625 ;  ;  ; 14.24994 ; 41.87545
0.1125 ;  ;  ; 13.80332 ; 41.41122
0.11875 ;  ;  ; 13.39377 ; 41.03059
0.125 ;  ;  ; 13.01681 ; 40.72523
0.13125 ;  ;  ; 12.6691 ; 40.48949
0.1375 ;  ;  ; 12.34856 ; 40.32069
0.15 ;  ;  ; 11.7718 ; 40.14901
0.1625 ;  ;  ; 11.26737 ; 40.1777
0.175 ;  ;  ; 10.82539 ; 40.39647
0.1875 ;  ;  ; 10.43619 ; 40.79519
0.2 ;  ;  ; 10.09172 ; 41.36656
0.209375 ;  ;  ; 9.859542 ; 41.90999
0.21875 ;  ;  ; 9.648151 ; 42.55637
0.228125 ;  ;  ; 9.455414 ; 43.30681
0.2375 ;  ;  ; 9.279875 ; 44.16533
0.246875 ;  ;  ; 9.120392 ; 45.13766
0.25625 ;  ;  ; 8.976027 ; 46.23095
0.265625 ;  ;  ; 8.846026 ; 47.45391
0.275 ;  ;  ; 8.729798 ; 48.81698
0.284375 ;  ;  ; 8.626903 ; 50.33257
0.29375 ;  ;  ; 8.537051 ; 52.01529
0.303125 ;  ;  ; 8.460092 ; 53.88236
0.3125 ;  ;  ; 8.396024 ; 55.95404
0.321875 ;  ;  ; 8.344997 ; 58.25417
0.33125 ;  ;  ; 8.307323 ; 60.81089
0.340625 ;  ;  ; 8.283498 ; 63.65749
0.35 ;  ;  ; 8.274219 ; 66.83353
0.3587891 ;  ;  ; 8.279562 ; 70.1521
0.3675782 ;  ;  ; 8.299488 ; 73.84745
0.3763673 ;  ;  ; 8.335144 ; 77.97151
0.3851563 ;  ;  ; 8.387919 ; 82.585
0.3939454 ;  ;  ; 8.459915 ; 87.77237
0.3983399 ;  ;  ; 8.503972 ; 90.61431
0.4027344 ;  ;  ; 8.553882 ; 93.64069
0.407129 ;  ;  ; 8.610026 ; 96.86666
0.4115235 ;  ;  ; 8.672821 ; 100.3088
0.415918 ;  ;  ; 8.742753 ; 103.986
0.4203125 ;  ;  ; 8.820372 ; 107.9198
0.425 ;  ;  ; 8.912345 ; 112.4257
0.4314454 ;  ;  ; 9.055855 ; 119.2043
0.4378907 ;  ;  ; 9.221508 ; 126.7494
0.444336 ;  ;  ; 9.412449 ; 135.1811
0.4507813 ;  ;  ; 9.632483 ; 144.6437
0.454004 ;  ;  ; 9.75482 ; 149.8151
0.4572266 ;  ;  ; 9.88624 ; 155.3126
0.4604493 ;  ;  ; 10.0275 ; 161.1651
0.4636719 ;  ;  ; 10.17943 ; 167.4038
0.4668946 ;  ;  ; 10.34298 ; 174.0647
0.4701172 ;  ;  ; 10.51921 ; 181.1876
0.4733399 ;  ;  ; 10.70934 ; 188.8182
0.4765625 ;  ;  ; 10.91469 ; 197.0067
0.4794922 ;  ;  ; 11.11583 ; 204.9821
0.4824219 ;  ;  ; 11.33199 ; 213.5103
0.4853516 ;  ;  ; 11.56447 ; 222.6405
0.4882813 ;  ;  ; 11.81469 ; 232.4263
0.491211 ;  ;  ; 12.08424 ; 242.9276
0.4941407 ;  ;  ; 12.37495 ; 254.2132
0.5 ;  ;  ; 13.0287 ; 279.4708
0.5061791 ;  ;  ; 13.84339 ; 310.7693
0.5123582 ;  ;  ; 14.82007 ; 348.1101
0.5185373 ;  ;  ; 16.00339 ; 393.1732
0.5247163 ;  ;  ; 17.45327 ; 448.2126
0.5308954 ;  ;  ; 19.2524 ; 516.3388
0.5370744 ;  ;  ; 21.51687 ; 601.9192
0.540164 ;  ;  ; 22.87309 ; 653.116
0.5432535 ;  ;  ; 24.41329 ; 711.2207
0.546343 ;  ;  ; 26.17059 ; 777.4794
0.5494325 ;  ;  ; 28.18525 ; 853.4059
0.5535519 ;  ;  ; 31.35761 ; 972.9088
0.5576713 ;  ;  ; 35.21911 ; 1118.311
0.5617907 ;  ;  ; 39.94834 ; 1296.331
0.56591 ;  ;  ; 45.75678 ; 1514.923
0.5700294 ;  ;  ; 52.87548 ; 1782.777
0.5741488 ;  ;  ; 61.51966 ; 2107.989
0.5762085 ;  ;  ; 66.46187 ; 2293.913
0.5782682 ;  ;  ; 71.82558 ; 2495.686
0.5803279 ;  ;  ; 77.59994 ; 2712.899
0.5823875 ;  ;  ; 83.75602 ; 2944.465
0.5857141 ;  ;  ; 94.36985 ; 3343.701
0.5890407 ;  ;  ; 105.4986 ; 3762.289
0.5923673 ;  ;  ; 116.6295 ; 4180.944
0.5956938 ;  ;  ; 127.1029 ; 4574.854
0.5990204 ;  ;  ; 136.1747 ; 4916.026
0.6023469 ;  ;  ; 143.1086 ; 5176.767
0.6056735 ;  ;  ; 147.2903 ; 5333.972
0.609 ;  ;  ; 148.3296 ; 5372.959
0.61296 ;  ;  ; 145.3573 ; 5261.011
0.61692 ;  ;  ; 138.215 ; 4992.189
0.6210985 ;  ;  ; 127.168 ; 4576.459
0.625277 ;  ;  ; 113.9007 ; 4077.189
0.6294555 ;  ;  ; 99.83931 ; 3548.023
0.633634 ;  ;  ; 86.16526 ; 3033.402
0.6378125 ;  ;  ; 73.6793 ; 2563.445
0.641991 ;  ;  ; 62.79389 ; 2153.665
0.6461695 ;  ;  ; 53.6107 ; 1807.888
0.6503479 ;  ;  ; 46.02962 ; 1522.347
0.653057 ;  ;  ; 41.87667 ; 1365.874
0.6557661 ;  ;  ; 38.2485 ; 1229.128
0.6584752 ;  ;  ; 35.08148 ; 1109.717
0.6611843 ;  ;  ; 32.31566 ; 1005.384
0.6638934 ;  ;  ; 29.89652 ; 914.0806
0.6666025 ;  ;  ; 27.77576 ; 833.9879
0.6693116 ;  ;  ; 25.91126 ; 763.5226
0.6720206 ;  ;  ; 24.26686 ; 701.3238
0.6774388 ;  ;  ; 21.51899 ; 597.2362
0.6828569 ;  ;  ; 19.33714 ; 514.3882
0.6882751 ;  ;  ; 17.58164 ; 447.5257
0.6936932 ;  ;  ; 16.15247 ; 392.8848
0.698389 ;  ;  ; 15.12104 ; 353.2783
0.7030847 ;  ;  ; 14.24424 ; 319.4461
0.7077805 ;  ;  ; 13.49427 ; 290.342
0.7124762 ;  ;  ; 12.84932 ; 265.1438
0.717172 ;  ;  ; 12.29197 ; 243.1959
0.7218677 ;  ;  ; 11.80838 ; 223.9754
0.7312591 ;  ;  ; 11.01975 ; 192.1063
0.7406506 ;  ;  ; 10.41639 ; 167.0027
0.7500421 ;  ;  ; 9.951918 ; 146.9095
0.7594336 ;  ;  ; 9.593251 ; 130.5725
0.768825 ;  ;  ; 9.317501 ; 117.1175
0.7803838 ;  ;  ; 9.069187 ; 103.6334
0.7919425 ;  ;  ; 8.902295 ; 92.79355
0.8035013 ;  ;  ; 8.801971 ; 84.00154
0.81506 ;  ;  ; 8.757697 ; 76.81923
0.8295085 ;  ;  ; 8.770334 ; 69.6211
0.8439569 ;  ;  ; 8.85077 ; 63.99029
0.8584054 ;  ;  ; 8.995444 ; 59.62371
0.8728538 ;  ;  ; 9.200948 ; 56.26592
0.8873023 ;  ;  ; 9.46502 ; 53.70639
0.9017507 ;  ;  ; 9.791658 ; 51.84826
0.9161991 ;  ;  ; 10.18721 ; 50.62993
0.9306475 ;  ;  ; 10.6596 ; 50.00293
0.9479857 ;  ;  ; 11.34311 ; 49.99558
0.9653238 ;  ;  ; 12.17761 ; 50.80037
0.9826619 ;  ;  ; 13.19493 ; 52.45417
1.0 ;  ;  ; 14.43621 ; 55.03555
1.015954 ;  ;  ; 15.83862 ; 58.39857
1.031908 ;  ;  ; 17.57079 ; 62.94122
1.047862 ;  ;  ; 19.73076 ; 68.95036
1.063816 ;  ;  ; 22.46152 ; 76.85947
1.07977 ;  ;  ; 25.9714 ; 87.31218
1.087747 ;  ;  ; 28.10982 ; 93.77684
1.095724 ;  ;  ; 30.57367 ; 101.2855
1.103701 ;  ;  ; 33.43651 ; 110.0692
1.111678 ;  ;  ; 36.79391 ; 120.4286
1.119655 ;  ;  ; 40.76833 ; 132.7492
1.127632 ;  ;  ; 45.51869 ; 147.5314
1.136053 ;  ;  ; 51.61066 ; 166.5483
1.144473 ;  ;  ; 59.14727 ; 190.1358
1.152893 ;  ;  ; 68.61599 ; 219.8305
1.157103 ;  ;  ; 74.28307 ; 237.6244
1.161313 ;  ;  ; 80.7188 ; 257.8458
1.165523 ;  ;  ; 88.0635 ; 280.937
1.169733 ;  ;  ; 96.48874 ; 307.439
1.173943 ;  ;  ; 106.2043 ; 338.0138
1.178153 ;  ;  ; 117.466 ; 373.4676
1.182363 ;  ;  ; 130.5826 ; 414.7745
1.186573 ;  ;  ; 145.9212 ; 463.092
1.190783 ;  ;  ; 163.9072 ; 519.762
1.194993 ;  ;  ; 185.016 ; 586.2836
1.198539 ;  ;  ; 205.5873 ; 651.1206
1.202084 ;  ;  ; 229.0165 ; 724.9729
1.20688 ;  ;  ; 265.716 ; 840.6669
1.211676 ;  ;  ; 308.507 ; 975.5761
1.216472 ;  ;  ; 357.3016 ; 1129.423
1.221267 ;  ;  ; 411.2743 ; 1299.605
1.226063 ;  ;  ; 468.6969 ; 1480.671
1.230859 ;  ;  ; 526.7769 ; 1663.814
1.235655 ;  ;  ; 581.8104 ; 1837.353
1.24045 ;  ;  ; 629.5192 ; 1987.794
1.243838 ;  ;  ; 656.4877 ; 2072.833
1.247225 ;  ;  ; 676.3513 ; 2135.467
1.250613 ;  ;  ; 688.1101 ; 2172.542
1.254 ;  ;  ; 691.1453 ; 2182.105
1.257388 ;  ;  ; 685.3067 ; 2163.684
1.260775 ;  ;  ; 670.9195 ; 2118.305
1.264163 ;  ;  ; 648.7372 ; 2048.343
1.26755 ;  ;  ; 619.8967 ; 1957.384
1.272318 ;  ;  ; 570.6836 ; 1802.178
1.277085 ;  ;  ; 515.2235 ; 1627.275
1.286619 ;  ;  ; 401.1187 ; 1267.442
1.291387 ;  ;  ; 348.3825 ; 1101.147
1.296154 ;  ;  ; 300.9075 ; 951.453
1.300921 ;  ;  ; 259.3574 ; 820.453
1.305688 ;  ;  ; 223.7579 ; 708.2287
1.308981 ;  ;  ; 202.4438 ; 641.0486
1.312274 ;  ;  ; 183.5837 ; 581.6131
1.315567 ;  ;  ; 166.9518 ; 529.2107
1.31886 ;  ;  ; 152.3157 ; 483.1092
1.322153 ;  ;  ; 139.4495 ; 442.5964
1.325446 ;  ;  ; 128.1419 ; 407.007
1.328739 ;  ;  ; 118.2012 ; 375.7374
1.332032 ;  ;  ; 109.4572 ; 348.2516
1.338618 ;  ;  ; 94.98504 ; 302.8264
1.345204 ;  ;  ; 83.77502 ; 267.7466
1.35179 ;  ;  ; 75.15148 ; 240.8981
1.358375 ;  ;  ; 68.65356 ; 220.8487
1.363644 ;  ;  ; 64.77457 ; 209.0552
1.368913 ;  ;  ; 61.94927 ; 200.6739
1.374182 ;  ;  ; 60.0902 ; 195.4386
1.37945 ;  ;  ; 59.10929 ; 193.0742
1.386275 ;  ;  ; 58.95628 ; 193.6722
1.3931 ;  ;  ; 59.72683 ; 197.2808
1.40675 ;  ;  ; 61.84592 ; 206.1457
1.411719 ;  ;  ; 62.01172 ; 207.2206
1.416688 ;  ;  ; 61.50867 ; 205.9759
1.42 ;  ;  ; 60.73872 ; 203.6444
1.426625 ;  ;  ; 58.11664 ; 195.25
1.43325 ;  ;  ; 54.20712 ; 182.4188
1.448797 ;  ;  ; 42.43133 ; 143.3134
1.456571 ;  ;  ; 36.6546 ; 124.104
1.464344 ;  ;  ; 31.63365 ; 107.4637
1.472118 ;  ;  ; 27.51664 ; 93.90643
1.479891 ;  ;  ; 24.25256 ; 83.26505
1.487665 ;  ;  ; 21.69637 ; 75.05116
1.495438 ;  ;  ; 19.69049 ; 68.73346
1.503595 ;  ;  ; 18.02984 ; 63.64733
1.511751 ;  ;  ; 16.70891 ; 59.75748
1.519907 ;  ;  ; 15.64369 ; 56.78749
1.528063 ;  ;  ; 14.77527 ; 54.54788
1.544376 ;  ;  ; 13.47501 ; 51.79077
1.560688 ;  ;  ; 12.60613 ; 50.94191
1.577001 ;  ;  ; 12.08222 ; 51.94748
1.585157 ;  ;  ; 11.94337 ; 53.2482
1.593313 ;  ;  ; 11.89138 ; 55.20062
1.601979 ;  ;  ; 11.94214 ; 58.15619
1.610645 ;  ;  ; 12.12218 ; 62.28806
1.619311 ;  ;  ; 12.46669 ; 68.03295
1.627977 ;  ;  ; 13.03758 ; 76.12796
1.63231 ;  ;  ; 13.44009 ; 81.43291
1.636643 ;  ;  ; 13.94764 ; 87.88954
1.640976 ;  ;  ; 14.59026 ; 95.8445
1.645309 ;  ;  ; 15.4093 ; 105.7749
1.649642 ;  ;  ; 16.46132 ; 118.3323
1.653975 ;  ;  ; 17.82222 ; 134.3904
1.658308 ;  ;  ; 19.59087 ; 155.0869
1.660475 ;  ;  ; 20.66599 ; 167.6106
1.662641 ;  ;  ; 21.89062 ; 181.8411
1.666465 ;  ;  ; 24.47678 ; 211.8115
1.670288 ;  ;  ; 27.69625 ; 249.0264
1.674111 ;  ;  ; 31.65446 ; 294.6983
1.677934 ;  ;  ; 36.43814 ; 349.8244
1.681758 ;  ;  ; 42.09765 ; 414.9837
1.685581 ;  ;  ; 48.6184 ; 490.0079
1.689404 ;  ;  ; 55.90802 ; 573.8347
1.693227 ;  ;  ; 63.77462 ; 664.2564
1.697305 ;  ;  ; 72.46709 ; 764.1274
1.701383 ;  ;  ; 81.00308 ; 862.1512
1.706038 ;  ;  ; 89.83875 ; 963.5416
1.710692 ;  ;  ; 96.88163 ; 1044.249
1.715346 ;  ;  ; 101.3832 ; 1095.662
1.72 ;  ;  ; 102.8415 ; 1112.007
1.723907 ;  ;  ; 101.5927 ; 1097.231
1.727813 ;  ;  ; 98.20226 ; 1057.77
1.732195 ;  ;  ; 92.21209 ; 988.2871
1.736576 ;  ;  ; 84.49203 ; 898.8334
1.740957 ;  ;  ; 75.74106 ; 797.443
1.745338 ;  ;  ; 66.65583 ; 692.122
1.75256 ;  ;  ; 52.48745 ; 527.5949
1.756171 ;  ;  ; 46.25816 ; 455.0591
1.759781 ;  ;  ; 40.76641 ; 390.9305
1.763392 ;  ;  ; 36.0464 ; 335.5968
1.767002 ;  ;  ; 32.08444 ; 288.8959
1.770613 ;  ;  ; 28.82465 ; 250.1786
1.774223 ;  ;  ; 26.19302 ; 218.5877
1.777834 ;  ;  ; 24.1029 ; 193.1187
1.781444 ;  ;  ; 22.47049 ; 172.8008
1.785055 ;  ;  ; 21.21641 ; 156.711
1.788665 ;  ;  ; 20.27285 ; 144.0604
1.792276 ;  ;  ; 19.58201 ; 134.1722
1.795886 ;  ;  ; 19.09809 ; 126.5078
1.799497 ;  ;  ; 18.78462 ; 120.6327
1.803107 ;  ;  ; 18.6142 ; 116.2169
1.809526 ;  ;  ; 18.60407 ; 111.2154
1.815944 ;  ;  ; 18.91073 ; 109.0883
1.82477 ;  ;  ; 19.79191 ; 109.9017
1.833596 ;  ;  ; 21.20482 ; 114.5405
1.842422 ;  ;  ; 23.21979 ; 123.0429
1.851247 ;  ;  ; 25.98601 ; 135.9932
1.85566 ;  ;  ; 27.72539 ; 144.4871
1.860073 ;  ;  ; 29.75905 ; 154.61
1.864486 ;  ;  ; 32.14426 ; 166.6547
1.868899 ;  ;  ; 34.95367 ; 180.997
1.873312 ;  ;  ; 38.27909 ; 198.1149
1.877725 ;  ;  ; 42.23565 ; 218.6113
1.882138 ;  ;  ; 46.96601 ; 243.2351
1.88655 ;  ;  ; 52.64213 ; 272.891
1.890161 ;  ;  ; 58.13451 ; 301.6606
1.893772 ;  ;  ; 64.52442 ; 335.1922
1.897383 ;  ;  ; 71.94788 ; 374.203
1.900993 ;  ;  ; 80.54151 ; 419.4139
1.904604 ;  ;  ; 90.4431 ; 471.5519
1.908214 ;  ;  ; 101.761 ; 531.1886
1.911825 ;  ;  ; 114.5799 ; 598.7704
1.915435 ;  ;  ; 128.9165 ; 674.3852
1.919625 ;  ;  ; 147.3915 ; 771.8602
1.923814 ;  ;  ; 167.5972 ; 878.4946
1.928004 ;  ;  ; 189.1004 ; 991.9985
1.932193 ;  ;  ; 211.234 ; 1108.844
1.940572 ;  ;  ; 253.8266 ; 1333.71
1.944761 ;  ;  ; 272.1745 ; 1430.571
1.94895 ;  ;  ; 287.1232 ; 1509.471
1.954475 ;  ;  ; 300.0849 ; 1577.842
1.96 ;  ;  ; 304.0497 ; 1598.668
1.965525 ;  ;  ; 298.5615 ; 1569.537
1.97105 ;  ;  ; 284.2783 ; 1493.926
1.978288 ;  ;  ; 255.0649 ; 1339.374
1.985525 ;  ;  ; 218.7507 ; 1147.3
1.992763 ;  ;  ; 180.6918 ; 946.015
2.0 ;  ;  ; 145.168 ; 758.1375
2.005665 ;  ;  ; 120.8272 ; 629.3995
2.01133 ;  ;  ; 100.1026 ; 519.7792
2.016995 ;  ;  ; 82.98124 ; 429.209
2.019827 ;  ;  ; 75.67836 ; 390.5735
2.022659 ;  ;  ; 69.13805 ; 355.9696
2.025492 ;  ;  ; 63.2949 ; 325.0515
2.028324 ;  ;  ; 58.08784 ; 297.4963
2.033989 ;  ;  ; 49.31965 ; 251.0879
2.039654 ;  ;  ; 42.35893 ; 214.2359
2.045318 ;  ;  ; 36.80466 ; 184.8204
2.050668 ;  ;  ; 32.55764 ; 162.3199
2.056018 ;  ;  ; 29.06523 ; 143.8098
2.061368 ;  ;  ; 26.16464 ; 128.4295
2.066718 ;  ;  ; 23.73148 ; 115.5213
2.072068 ;  ;  ; 21.67076 ; 104.5832
2.077418 ;  ;  ; 19.90974 ; 95.23046
2.082768 ;  ;  ; 18.39229 ; 87.16626
2.088117 ;  ;  ; 17.07499 ; 80.1611
2.098817 ;  ;  ; 14.90992 ; 68.63523
2.109516 ;  ;  ; 13.21701 ; 59.60822
2.120216 ;  ;  ; 11.86732 ; 52.39792
2.130915 ;  ;  ; 10.77416 ; 46.5457
2.141615 ;  ;  ; 9.876543 ; 41.72867
2.152315 ;  ;  ; 9.13097 ; 37.7166
2.163015 ;  ;  ; 8.505493 ; 34.34026
2.173714 ;  ;  ; 7.976146 ; 31.47271
2.184414 ;  ;  ; 7.524281 ; 29.01508
2.195114 ;  ;  ; 7.135426 ; 26.89066
2.216513 ;  ;  ; 6.504436 ; 23.41693
2.237913 ;  ;  ; 6.021231 ; 20.72259
2.259312 ;  ;  ; 5.64713 ; 18.60186
2.280711 ;  ;  ; 5.355436 ; 16.91237
2.30211 ;  ;  ; 5.12755 ; 15.5546
2.332321 ;  ;  ; 4.890207 ; 14.07174
2.362532 ;  ;  ; 4.731115 ; 12.98448
2.392743 ;  ;  ; 4.637067 ; 12.21716
2.422954 ;  ;  ; 4.603238 ; 11.73531
2.443095 ;  ;  ; 4.615735 ; 11.57401
2.463235 ;  ;  ; 4.660815 ; 11.55661
2.4796 ;  ;  ; 4.726815 ; 11.66922
2.495964 ;  ;  ; 4.826715 ; 11.92565
2.512328 ;  ;  ; 4.972495 ; 12.37437
2.528692 ;  ;  ; 5.18532 ; 13.1017
2.536875 ;  ;  ; 5.327909 ; 13.61495
2.545057 ;  ;  ; 5.503819 ; 14.26562
2.553239 ;  ;  ; 5.723447 ; 15.09631
2.561421 ;  ;  ; 6.001591 ; 16.16765
2.569603 ;  ;  ; 6.359571 ; 17.56704
2.577785 ;  ;  ; 6.827926 ; 19.41968
2.585967 ;  ;  ; 7.449197 ; 21.89996
2.590058 ;  ;  ; 7.834154 ; 23.44508
2.594149 ;  ;  ; 8.279276 ; 25.23704
2.600443 ;  ;  ; 9.101435 ; 28.55742
2.606737 ;  ;  ; 10.1172 ; 32.672
2.613031 ;  ;  ; 11.35168 ; 37.68373
2.619325 ;  ;  ; 12.81603 ; 43.63834
2.625619 ;  ;  ; 14.49754 ; 50.4838
2.631913 ;  ;  ; 16.35028 ; 58.03174
2.6445 ;  ;  ; 20.19134 ; 73.68495
2.650875 ;  ;  ; 21.92723 ; 80.7547
2.65725 ;  ;  ; 23.30795 ; 86.36881
2.663625 ;  ;  ; 24.18942 ; 89.93659
2.67 ;  ;  ; 24.47444 ; 91.05957
2.676375 ;  ;  ; 24.13237 ; 89.61215
2.68275 ;  ;  ; 23.20534 ; 85.76709
2.689125 ;  ;  ; 21.79913 ; 79.95818
2.6955 ;  ;  ; 20.06171 ; 72.79209
2.706352 ;  ;  ; 16.79845 ; 59.34214
2.717204 ;  ;  ; 13.72178 ; 46.66003
2.72263 ;  ;  ; 12.387 ; 41.15479
2.728056 ;  ;  ; 11.21827 ; 36.33118
2.733482 ;  ;  ; 10.21756 ; 32.19737
2.738907 ;  ;  ; 9.375745 ; 28.71601
2.746142 ;  ;  ; 8.471779 ; 24.97151
2.753376 ;  ;  ; 7.776018 ; 22.0827
2.760611 ;  ;  ; 7.243601 ; 19.86583
2.767845 ;  ;  ; 6.836093 ; 18.16355
2.77508 ;  ;  ; 6.522602 ; 16.84941
2.782314 ;  ;  ; 6.279834 ; 15.82819
2.789548 ;  ;  ; 6.090469 ; 15.02913
2.796782 ;  ;  ; 5.941904 ; 14.40089
2.811251 ;  ;  ; 5.73295 ; 13.518
2.82572 ;  ;  ; 5.605222 ; 12.98725
2.840189 ;  ;  ; 5.532254 ; 12.70454
2.854657 ;  ;  ; 5.498496 ; 12.61143
2.876361 ;  ;  ; 5.500848 ; 12.75641
2.898064 ;  ;  ; 5.550123 ; 13.1993
2.919767 ;  ;  ; 5.637561 ; 13.94921
2.94147 ;  ;  ; 5.761115 ; 15.06756
