Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
0.01875 ;  ;  ; 0.0783758 ; 117.8713
0.02 ;  ;  ; 0.07580433 ; 114.0039
0.021325 ;  ;  ; 0.07332731 ; 110.2786
0.02265 ;  ;  ; 0.07106901 ; 106.8822
0.023975 ;  ;  ; 0.06899892 ; 103.7689
0.0253 ;  ;  ; 0.06709214 ; 100.9012
0.02684375 ;  ;  ; 0.06504955 ; 97.82924
0.0283875 ;  ;  ; 0.06317505 ; 95.01007
0.02993125 ;  ;  ; 0.06144755 ; 92.41199
0.031475 ;  ;  ; 0.0598484 ; 90.00694
0.03379063 ;  ;  ; 0.05765393 ; 86.70655
0.03610625 ;  ;  ; 0.05566637 ; 83.71736
0.03842188 ;  ;  ; 0.05385593 ; 80.99454
0.0407375 ;  ;  ; 0.05219913 ; 78.5028
0.04305313 ;  ;  ; 0.05067566 ; 76.21156
0.04536875 ;  ;  ; 0.0492684 ; 74.09512
0.05 ;  ;  ; 0.04674795 ; 70.30448
0.053125 ;  ;  ; 0.04523329 ; 68.02651
0.05625 ;  ;  ; 0.04384458 ; 65.93796
0.059375 ;  ;  ; 0.04256691 ; 64.01641
0.0625 ;  ;  ; 0.04138735 ; 62.24243
0.06875 ;  ;  ; 0.03926418 ; 59.04932
0.075 ;  ;  ; 0.03739779 ; 56.24238
0.08125 ;  ;  ; 0.03574515 ; 53.75692
0.0875 ;  ;  ; 0.03426826 ; 51.5358
0.09375 ;  ;  ; 0.03293755 ; 49.53452
0.1 ;  ;  ; 0.03173001 ; 47.7185
0.10625 ;  ;  ; 0.03062744 ; 46.06035
0.1125 ;  ;  ; 0.02961528 ; 44.53817
0.11875 ;  ;  ; 0.02868265 ; 43.13562
0.125 ;  ;  ; 0.02782309 ; 41.84295
0.1375 ;  ;  ; 0.02627246 ; 39.51104
0.15 ;  ;  ; 0.02490701 ; 37.45766
0.1625 ;  ;  ; 0.02369722 ; 35.6384
0.175 ;  ;  ; 0.02261532 ; 34.01149
0.1875 ;  ;  ; 0.02164013 ; 32.54507
0.2 ;  ;  ; 0.02075809 ; 31.21877
0.21875 ;  ;  ; 0.01957363 ; 29.43779
0.2375 ;  ;  ; 0.018525 ; 27.86112
0.25625 ;  ;  ; 0.01759072 ; 26.45645
0.275 ;  ;  ; 0.01675151 ; 25.19477
0.29375 ;  ;  ; 0.01599239 ; 24.05357
0.3125 ;  ;  ; 0.01530155 ; 23.01508
0.33125 ;  ;  ; 0.0146695 ; 22.06503
0.35 ;  ;  ; 0.01408852 ; 21.19181
0.36875 ;  ;  ; 0.01355229 ; 20.3859
0.3875 ;  ;  ; 0.01305552 ; 19.63934
0.40625 ;  ;  ; 0.01259377 ; 18.94548
0.425 ;  ;  ; 0.01216328 ; 18.29865
0.5 ;  ;  ; 0.01070249 ; 16.10423
0.5625 ;  ;  ; 0.009720843 ; 14.63015
0.625 ;  ;  ; 0.008896863 ; 13.39332
0.6875 ;  ;  ; 0.008197511 ; 12.34406
0.75 ;  ;  ; 0.007597053 ; 11.44364
0.875 ;  ;  ; 0.006624149 ; 9.986071
1.0 ;  ;  ; 0.005872949 ; 8.862407
1.125 ;  ;  ; 0.005278979 ; 7.975696
1.25 ;  ;  ; 0.004804607 ; 7.269388
1.375 ;  ;  ; 0.00442252 ; 6.702459
1.5 ;  ;  ; 0.004113661 ; 6.246319
1.625 ;  ;  ; 0.003864429 ; 5.880598
1.75 ;  ;  ; 0.003664973 ; 5.590592
1.875 ;  ;  ; 0.003508138 ; 5.365668
2.0 ;  ;  ; 0.003389322 ; 5.199082
2.1875 ;  ;  ; 0.003273646 ; 5.04583
2.375 ;  ;  ; 0.003227252 ; 5.000582
2.5625 ;  ;  ; 0.003249544 ; 5.063599
2.75 ;  ;  ; 0.003344867 ; 5.243008
2.9375 ;  ;  ; 0.003524076 ; 5.557417
3.125 ;  ;  ; 0.003804647 ; 6.036195
3.21875 ;  ;  ; 0.003992173 ; 6.352566
3.3125 ;  ;  ; 0.004220803 ; 6.736105
3.40625 ;  ;  ; 0.004496516 ; 7.196727
3.5 ;  ;  ; 0.004829174 ; 7.750711
3.59375 ;  ;  ; 0.005231774 ; 8.419487
3.6875 ;  ;  ; 0.005721662 ; 9.231647
3.78125 ;  ;  ; 0.006322361 ; 10.22595
3.875 ;  ;  ; 0.007066365 ; 11.45591
3.96875 ;  ;  ; 0.007999542 ; 12.9971
4.0625 ;  ;  ; 0.009176878 ; 14.94006
4.109375 ;  ;  ; 0.009885074 ; 16.10826
4.15625 ;  ;  ; 0.01070386 ; 17.4585
4.203125 ;  ;  ; 0.01164754 ; 19.01431
4.25 ;  ;  ; 0.01274172 ; 20.8179
4.30127 ;  ;  ; 0.01415066 ; 23.13986
4.35254 ;  ;  ; 0.01583765 ; 25.9196
4.40381 ;  ;  ; 0.01788081 ; 29.28572
4.455079 ;  ;  ; 0.02038794 ; 33.41574
4.506349 ;  ;  ; 0.02351083 ; 38.55959
4.557618 ;  ;  ; 0.0274525 ; 45.05153
4.583253 ;  ;  ; 0.02981627 ; 48.94448
4.608888 ;  ;  ; 0.03252102 ; 53.39885
4.634523 ;  ;  ; 0.03564066 ; 58.53633
4.64734 ;  ;  ; 0.03738132 ; 61.40285
4.660157 ;  ;  ; 0.03925921 ; 64.49529
4.667848 ;  ;  ; 0.04045812 ; 66.46961
4.675538 ;  ;  ; 0.04171533 ; 68.53991
4.683229 ;  ;  ; 0.04303508 ; 70.71319
4.690919 ;  ;  ; 0.04442128 ; 72.99588
4.69861 ;  ;  ; 0.04587887 ; 75.39611
4.7063 ;  ;  ; 0.04741243 ; 77.92145
4.710145 ;  ;  ; 0.04820944 ; 79.23388
4.71399 ;  ;  ; 0.04902755 ; 80.58106
4.717835 ;  ;  ; 0.04986751 ; 81.96421
4.72168 ;  ;  ; 0.05073011 ; 83.38464
4.726075 ;  ;  ; 0.05174487 ; 85.05563
4.73047 ;  ;  ; 0.05279157 ; 86.7792
4.734865 ;  ;  ; 0.05387156 ; 88.55759
4.739259 ;  ;  ; 0.05498601 ; 90.39273
4.743288 ;  ;  ; 0.05603968 ; 92.12777
4.747316 ;  ;  ; 0.05712475 ; 93.9145
4.751344 ;  ;  ; 0.05824275 ; 95.75548
4.755372 ;  ;  ; 0.05939506 ; 97.65292
4.759218 ;  ;  ; 0.06052861 ; 99.51949
4.763063 ;  ;  ; 0.06169572 ; 101.4413
4.766908 ;  ;  ; 0.06289806 ; 103.4211
4.770753 ;  ;  ; 0.06413705 ; 105.4613
4.774599 ;  ;  ; 0.06541455 ; 107.5649
4.778444 ;  ;  ; 0.0667315 ; 109.7334
4.782289 ;  ;  ; 0.06808989 ; 111.9702
4.786134 ;  ;  ; 0.0694915 ; 114.2781
4.78998 ;  ;  ; 0.07093858 ; 116.6609
4.793825 ;  ;  ; 0.07243235 ; 119.1206
4.79767 ;  ;  ; 0.07397526 ; 121.6612
4.801515 ;  ;  ; 0.07556951 ; 124.2863
4.809206 ;  ;  ; 0.07892193 ; 129.8064
4.816896 ;  ;  ; 0.08250905 ; 135.713
4.824587 ;  ;  ; 0.08635462 ; 142.0451
4.832277 ;  ;  ; 0.09048335 ; 148.8435
4.839967 ;  ;  ; 0.09492475 ; 156.1567
4.847657 ;  ;  ; 0.09971174 ; 164.0389
4.855714 ;  ;  ; 0.1051387 ; 172.9749
4.863771 ;  ;  ; 0.1110355 ; 182.6844
4.871828 ;  ;  ; 0.1174589 ; 193.261
4.879884 ;  ;  ; 0.1244738 ; 204.8117
4.887941 ;  ;  ; 0.1321588 ; 217.4656
4.895997 ;  ;  ; 0.1406017 ; 231.3675
4.904054 ;  ;  ; 0.1499105 ; 246.695
4.91211 ;  ;  ; 0.1602082 ; 263.6509
4.920167 ;  ;  ; 0.1716471 ; 282.4857
4.928224 ;  ;  ; 0.1844059 ; 303.4938
4.936281 ;  ;  ; 0.1987027 ; 327.0344
4.944337 ;  ;  ; 0.2148023 ; 353.5432
4.952394 ;  ;  ; 0.233038 ; 383.5694
4.96045 ;  ;  ; 0.2538176 ; 417.784
4.968507 ;  ;  ; 0.2776683 ; 457.0554
4.976563 ;  ;  ; 0.3052574 ; 502.4823
4.982423 ;  ;  ; 0.3281706 ; 540.2101
4.988282 ;  ;  ; 0.3539554 ; 582.666
4.994141 ;  ;  ; 0.3831608 ; 630.7541
5.0 ;  ;  ; 0.4164789 ; 685.6139
5.007262 ;  ;  ; 0.4648401 ; 765.2428
5.010893 ;  ;  ; 0.4925927 ; 810.9388
5.014524 ;  ;  ; 0.5231935 ; 861.3244
5.018155 ;  ;  ; 0.5570753 ; 917.1123
5.021786 ;  ;  ; 0.5947531 ; 979.1504
5.025417 ;  ;  ; 0.6368397 ; 1048.448
5.029047 ;  ;  ; 0.6840505 ; 1126.183
5.032678 ;  ;  ; 0.7372767 ; 1213.822
5.036309 ;  ;  ; 0.7975301 ; 1313.032
5.03994 ;  ;  ; 0.8660163 ; 1425.797
5.043571 ;  ;  ; 0.9441466 ; 1554.442
5.047202 ;  ;  ; 1.03356 ; 1701.666
5.050833 ;  ;  ; 1.136144 ; 1870.574
5.054464 ;  ;  ; 1.254045 ; 2064.704
5.058094 ;  ;  ; 1.38964 ; 2287.966
5.061167 ;  ;  ; 1.520256 ; 2503.031
5.064239 ;  ;  ; 1.667191 ; 2744.967
5.067311 ;  ;  ; 1.832347 ; 3016.903
5.070383 ;  ;  ; 2.017664 ; 3322.034
5.073456 ;  ;  ; 2.225198 ; 3663.749
5.076528 ;  ;  ; 2.456803 ; 4045.095
5.0796 ;  ;  ; 2.714471 ; 4469.357
5.082672 ;  ;  ; 3.000013 ; 4939.514
5.085745 ;  ;  ; 3.315145 ; 5458.393
5.088817 ;  ;  ; 3.660993 ; 6027.846
5.094961 ;  ;  ; 4.448465 ; 7324.452
5.101106 ;  ;  ; 5.364081 ; 8832.053
5.10725 ;  ;  ; 6.398432 ; 10535.16
5.113395 ;  ;  ; 7.529811 ; 12398.02
5.11954 ;  ;  ; 8.721841 ; 14360.75
5.131829 ;  ;  ; 11.07719 ; 18238.93
5.138341 ;  ;  ; 12.16946 ; 20037.4
5.144852 ;  ;  ; 13.05093 ; 21488.78
5.151364 ;  ;  ; 13.65302 ; 22480.14
5.157875 ;  ;  ; 13.92626 ; 22930.04
5.16 ;  ;  ; 13.93964 ; 22952.08
5.166605 ;  ;  ; 13.74153 ; 22625.87
5.17321 ;  ;  ; 13.19862 ; 21731.96
5.179815 ;  ;  ; 12.35765 ; 20347.27
5.18642 ;  ;  ; 11.2873 ; 18584.89
5.20055 ;  ;  ; 8.604338 ; 14167.28
5.207615 ;  ;  ; 7.249978 ; 11937.27
5.21468 ;  ;  ; 5.988011 ; 9859.384
5.221157 ;  ;  ; 4.952848 ; 8154.944
5.227633 ;  ;  ; 4.05402 ; 6674.985
5.234109 ;  ;  ; 3.295794 ; 5426.534
5.237347 ;  ;  ; 2.967722 ; 4886.351
5.240585 ;  ;  ; 2.67176 ; 4399.036
5.243824 ;  ;  ; 2.405956 ; 3961.378
5.247062 ;  ;  ; 2.168379 ; 3570.198
5.2503 ;  ;  ; 1.956722 ; 3221.696
5.253538 ;  ;  ; 1.768715 ; 2912.135
5.256776 ;  ;  ; 1.602106 ; 2637.806
5.260014 ;  ;  ; 1.454709 ; 2395.111
5.263252 ;  ;  ; 1.324448 ; 2180.631
5.26649 ;  ;  ; 1.209379 ; 1991.165
5.272672 ;  ;  ; 1.025531 ; 1688.451
5.278854 ;  ;  ; 0.8798201 ; 1448.532
5.285036 ;  ;  ; 0.7634977 ; 1257.003
5.291218 ;  ;  ; 0.6697065 ; 1102.572
5.2974 ;  ;  ; 0.593188 ; 976.5807
5.303582 ;  ;  ; 0.5299709 ; 872.4913
5.309764 ;  ;  ; 0.4770824 ; 785.4082
5.315945 ;  ;  ; 0.4323096 ; 711.6882
5.322127 ;  ;  ; 0.3939776 ; 648.573
5.328309 ;  ;  ; 0.3608425 ; 594.0148
5.334491 ;  ;  ; 0.3319512 ; 546.4441
5.340672 ;  ;  ; 0.3065723 ; 504.657
5.353036 ;  ;  ; 0.2641513 ; 434.8093
5.365399 ;  ;  ; 0.2302461 ; 378.9832
5.377174 ;  ;  ; 0.2038443 ; 335.5118
5.388949 ;  ;  ; 0.1818421 ; 299.2846
5.400724 ;  ;  ; 0.1632865 ; 268.7323
5.412499 ;  ;  ; 0.1474733 ; 242.6954
5.424274 ;  ;  ; 0.1338736 ; 220.3032
5.436049 ;  ;  ; 0.1220845 ; 200.8923
5.447824 ;  ;  ; 0.1117943 ; 183.9494
5.459599 ;  ;  ; 0.1027579 ; 169.0707
5.483149 ;  ;  ; 0.08769904 ; 144.2762
5.506699 ;  ;  ; 0.07573623 ; 124.5795
5.530249 ;  ;  ; 0.06607275 ; 108.6687
5.553798 ;  ;  ; 0.05815347 ; 95.62978
5.574993 ;  ;  ; 0.0521882 ; 85.80819
5.596188 ;  ;  ; 0.04710354 ; 77.43654
5.617383 ;  ;  ; 0.04273686 ; 70.24709
5.638578 ;  ;  ; 0.03895667 ; 64.0233
5.659773 ;  ;  ; 0.03565559 ; 58.58837
5.680968 ;  ;  ; 0.03275084 ; 53.80603
5.723357 ;  ;  ; 0.02790011 ; 45.81998
5.765747 ;  ;  ; 0.02404806 ; 39.47829
5.808136 ;  ;  ; 0.02094184 ; 34.36461
5.850526 ;  ;  ; 0.01840078 ; 30.18148
5.892915 ;  ;  ; 0.01629584 ; 26.71643
5.93295 ;  ;  ; 0.01462294 ; 23.9627
5.972985 ;  ;  ; 0.01319532 ; 21.61282
6.01302 ;  ;  ; 0.01196778 ; 19.59237
6.053054 ;  ;  ; 0.01090779 ; 17.84777
6.093089 ;  ;  ; 0.009990024 ; 16.33735
6.133123 ;  ;  ; 0.009181841 ; 15.00735
6.213192 ;  ;  ; 0.007824091 ; 12.77314
6.293262 ;  ;  ; 0.006747233 ; 11.00139
6.373331 ;  ;  ; 0.005879949 ; 9.574679
6.4534 ;  ;  ; 0.005171273 ; 8.409081
6.533469 ;  ;  ; 0.004584826 ; 7.444703
6.608829 ;  ;  ; 0.004120673 ; 6.681584
6.684188 ;  ;  ; 0.003724686 ; 6.030672
6.759548 ;  ;  ; 0.003384151 ; 5.471036
6.834907 ;  ;  ; 0.003089195 ; 4.986421
6.910267 ;  ;  ; 0.002832092 ; 4.564107
6.985626 ;  ;  ; 0.002608699 ; 4.197272
7.136344 ;  ;  ; 0.002235083 ; 3.584007
7.287063 ;  ;  ; 0.001936634 ; 3.094422
7.437782 ;  ;  ; 0.001696126 ; 2.700154
7.588501 ;  ;  ; 0.001499443 ; 2.377967
7.739219 ;  ;  ; 0.001336515 ; 2.111288
7.880518 ;  ;  ; 0.001207908 ; 1.900959
8.021817 ;  ;  ; 0.001097993 ; 1.721351
8.163116 ;  ;  ; 0.001003282 ; 1.566725
8.304415 ;  ;  ; 9.210674E-4 ; 1.432625
8.445714 ;  ;  ; 8.492212E-4 ; 1.315551
8.587013 ;  ;  ; 7.860521E-4 ; 1.21272
8.728312 ;  ;  ; 7.302261E-4 ; 1.121939
8.86961 ;  ;  ; 6.819551E-4 ; 1.043548
9.152208 ;  ;  ; 5.973661E-4 ; 0.9063643
9.434805 ;  ;  ; 5.289563E-4 ; 0.7956882
9.717403 ;  ;  ; 4.728238E-4 ; 0.7051094
10.0 ;  ;  ; 4.261692E-4 ; 0.6300305
10.3125 ;  ;  ; 3.831106E-4 ; 0.560947
10.625 ;  ;  ; 3.470691E-4 ; 0.5033154
10.9375 ;  ;  ; 3.165858E-4 ; 0.4547446
11.25 ;  ;  ; 2.905592E-4 ; 0.4134312
11.5625 ;  ;  ; 2.681506E-4 ; 0.3780032
11.875 ;  ;  ; 2.48712E-4 ; 0.3474018
12.1875 ;  ;  ; 2.317364E-4 ; 0.3207995
12.5 ;  ;  ; 2.168716E-4 ; 0.2976218
13.125 ;  ;  ; 1.920397E-4 ; 0.2592086
13.75 ;  ;  ; 1.722573E-4 ; 0.2289827
14.375 ;  ;  ; 1.563003E-4 ; 0.2049682
15.0 ;  ;  ; 1.432725E-4 ; 0.1857297
15.625 ;  ;  ; 1.325382E-4 ; 0.1702607
16.25 ;  ;  ; 1.23638E-4 ; 0.1578503
16.875 ;  ;  ; 1.162374E-4 ; 0.1480007
17.5 ;  ;  ; 1.100925E-4 ; 0.1403802
18.4375 ;  ;  ; 1.029496E-4 ; 0.1329355
19.375 ;  ;  ; 9.779113E-5 ; 0.1298677
20.0 ;  ;  ; 9.561659E-5 ; 0.1312141
20.34088 ;  ;  ; 9.492387E-5 ; 0.1335426
20.68175 ;  ;  ; 9.470982E-5 ; 0.1375876
21.08654 ;  ;  ; 9.538938E-5 ; 0.1459479
21.28894 ;  ;  ; 9.628887E-5 ; 0.1522869
21.49133 ;  ;  ; 9.775604E-5 ; 0.160757
21.69373 ;  ;  ; 1.003906E-4 ; 0.1734323
21.79493 ;  ;  ; 1.023717E-4 ; 0.1820253
21.89612 ;  ;  ; 1.049711E-4 ; 0.1926047
21.99732 ;  ;  ; 1.086836E-4 ; 0.2065686
22.09852 ;  ;  ; 1.142045E-4 ; 0.225694
22.14912 ;  ;  ; 1.180026E-4 ; 0.2380567
22.19972 ;  ;  ; 1.228453E-4 ; 0.2531093
22.25032 ;  ;  ; 1.292382E-4 ; 0.2720063
22.30091 ;  ;  ; 1.380431E-4 ; 0.2966704
22.3342 ;  ;  ; 1.458492E-4 ; 0.3175656
22.36749 ;  ;  ; 1.561002E-4 ; 0.3439825
22.40078 ;  ;  ; 1.701824E-4 ; 0.3788606
22.41743 ;  ;  ; 1.794738E-4 ; 0.4011871
22.43407 ;  ;  ; 1.910726E-4 ; 0.428461
22.45072 ;  ;  ; 2.061106E-4 ; 0.4630512
22.46736 ;  ;  ; 2.264649E-4 ; 0.5088702
22.47569 ;  ;  ; 2.395899E-4 ; 0.5379821
22.48401 ;  ;  ; 2.553844E-4 ; 0.5726925
22.49233 ;  ;  ; 2.74608E-4 ; 0.6145854
22.50065 ;  ;  ; 2.982081E-4 ; 0.6656333
22.50898 ;  ;  ; 3.274138E-4 ; 0.7283968
22.5173 ;  ;  ; 3.636298E-4 ; 0.8057953
22.52562 ;  ;  ; 4.086833E-4 ; 0.9016337
22.53394 ;  ;  ; 4.647227E-4 ; 1.020383
22.54227 ;  ;  ; 5.343596E-4 ; 1.167481
22.55059 ;  ;  ; 6.20316E-4 ; 1.348585
22.55891 ;  ;  ; 7.25889E-4 ; 1.570559
22.56723 ;  ;  ; 8.545681E-4 ; 1.840665
22.57256 ;  ;  ; 9.508301E-4 ; 2.0425
22.57789 ;  ;  ; 0.001059036 ; 2.269209
22.58322 ;  ;  ; 0.00118013 ; 2.522757
22.58854 ;  ;  ; 0.001314742 ; 2.804451
22.59387 ;  ;  ; 0.001464198 ; 3.117058
22.59919 ;  ;  ; 0.00162865 ; 3.460887
22.60984 ;  ;  ; 0.002005844 ; 4.249099
22.6205 ;  ;  ; 0.00244907 ; 5.174809
22.63115 ;  ;  ; 0.002955917 ; 6.233004
22.6418 ;  ;  ; 0.003520349 ; 7.411143
22.65245 ;  ;  ; 0.004130448 ; 8.684443
22.67375 ;  ;  ; 0.005411975 ; 11.35918
22.69505 ;  ;  ; 0.006603849 ; 13.84827
22.7077 ;  ;  ; 0.007174058 ; 15.04069
22.72035 ;  ;  ; 0.007585815 ; 15.90388
22.72434 ;  ;  ; 0.007676999 ; 16.09574
22.73217 ;  ;  ; 0.007797157 ; 16.35011
22.74 ;  ;  ; 0.007836417 ; 16.43638
22.75428 ;  ;  ; 0.007697477 ; 16.15621
22.76514 ;  ;  ; 0.007418649 ; 15.58336
22.776 ;  ;  ; 0.007008822 ; 14.73842
22.7926 ;  ;  ; 0.006187031 ; 13.04135
22.8092 ;  ;  ; 0.005224696 ; 11.05302
22.82581 ;  ;  ; 0.00423029 ; 8.999179
22.84241 ;  ;  ; 0.003296912 ; 7.073619
22.85071 ;  ;  ; 0.002873704 ; 6.201839
22.85901 ;  ;  ; 0.002486467 ; 5.405285
22.86731 ;  ;  ; 0.002137946 ; 4.689691
22.87561 ;  ;  ; 0.001829114 ; 4.057113
22.88583 ;  ;  ; 0.00150248 ; 3.390456
22.89605 ;  ;  ; 0.001231757 ; 2.840907
22.90116 ;  ;  ; 0.00111577 ; 2.606761
22.90627 ;  ;  ; 0.001011692 ; 2.397617
22.91138 ;  ;  ; 9.1871E-4 ; 2.211794
22.91648 ;  ;  ; 8.361405E-4 ; 2.047867
22.92159 ;  ;  ; 7.62823E-4 ; 1.903465
22.9267 ;  ;  ; 6.981024E-4 ; 1.777222
22.93181 ;  ;  ; 6.411758E-4 ; 1.667482
22.93692 ;  ;  ; 5.912742E-4 ; 1.572659
22.94203 ;  ;  ; 5.476703E-4 ; 1.491256
22.94714 ;  ;  ; 5.096835E-4 ; 1.421872
22.95735 ;  ;  ; 4.481437E-4 ; 1.314185
22.96757 ;  ;  ; 4.021195E-4 ; 1.240355
22.97779 ;  ;  ; 3.680782E-4 ; 1.193187
22.98801 ;  ;  ; 3.431699E-4 ; 1.166954
22.99822 ;  ;  ; 3.252155E-4 ; 1.157324
23.00844 ;  ;  ; 3.125337E-4 ; 1.161124
23.01866 ;  ;  ; 3.039378E-4 ; 1.176177
23.03909 ;  ;  ; 2.95823E-4 ; 1.234961
23.06208 ;  ;  ; 2.974676E-4 ; 1.343692
23.07358 ;  ;  ; 3.019305E-4 ; 1.41626
