Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
0.01625 ;  ;  ; 0.01184663 ; 28.92376
0.0175 ;  ;  ; 0.01141505 ; 27.90875
0.01875 ;  ;  ; 0.01102745 ; 26.99857
0.02 ;  ;  ; 0.01067686 ; 26.17657
0.021325 ;  ;  ; 0.01033949 ; 25.38685
0.02265 ;  ;  ; 0.01003227 ; 24.66887
0.023975 ;  ;  ; 0.009751054 ; 24.01271
0.0253 ;  ;  ; 0.009492516 ; 23.41044
0.02684375 ;  ;  ; 0.00921623 ; 22.76794
0.0283875 ;  ;  ; 0.008963105 ; 22.18044
0.031475 ;  ;  ; 0.008513299 ; 21.13952
0.0345625 ;  ;  ; 0.008123921 ; 20.24216
0.03765 ;  ;  ; 0.007783226 ; 19.46037
0.0407375 ;  ;  ; 0.007482111 ; 18.77249
0.043825 ;  ;  ; 0.007213477 ; 18.1616
0.0469125 ;  ;  ; 0.006971876 ; 17.61474
0.05 ;  ;  ; 0.006753057 ; 17.12181
0.053125 ;  ;  ; 0.006551338 ; 16.66963
0.05625 ;  ;  ; 0.006366765 ; 16.25799
0.059375 ;  ;  ; 0.006197291 ; 15.88203
0.0625 ;  ;  ; 0.006041135 ; 15.53751
0.06875 ;  ;  ; 0.005760838 ; 14.92404
0.075 ;  ;  ; 0.00551532 ; 14.3926
0.08125 ;  ;  ; 0.005298682 ; 13.92924
0.0875 ;  ;  ; 0.005105743 ; 13.52173
0.09375 ;  ;  ; 0.004932474 ; 13.16057
0.1 ;  ;  ; 0.004775741 ; 12.83838
0.10625 ;  ;  ; 0.00463307 ; 12.54935
0.1125 ;  ;  ; 0.004502484 ; 12.28883
0.11875 ;  ;  ; 0.004382507 ; 12.05337
0.125 ;  ;  ; 0.004272244 ; 11.84089
0.1375 ;  ;  ; 0.004074078 ; 11.46895
0.15 ;  ;  ; 0.003900391 ; 11.15527
0.1625 ;  ;  ; 0.003747192 ; 10.89065
0.175 ;  ;  ; 0.003610751 ; 10.66648
0.1875 ;  ;  ; 0.003488232 ; 10.47625
0.2 ;  ;  ; 0.003377809 ; 10.31589
0.21875 ;  ;  ; 0.003230084 ; 10.12032
0.2375 ;  ;  ; 0.003099809 ; 9.969625
0.25625 ;  ;  ; 0.002984135 ; 9.857684
0.275 ;  ;  ; 0.002880523 ; 9.779042
0.29375 ;  ;  ; 0.002787013 ; 9.729615
0.3125 ;  ;  ; 0.002702063 ; 9.706319
0.33125 ;  ;  ; 0.00262444 ; 9.706827
0.35 ;  ;  ; 0.002553148 ; 9.729388
0.36875 ;  ;  ; 0.002487378 ; 9.772752
0.3875 ;  ;  ; 0.002426802 ; 9.83773
0.425 ;  ;  ; 0.002317561 ; 10.02329
0.5 ;  ;  ; 0.002136827 ; 10.62201
0.5625 ;  ;  ; 0.002014804 ; 11.37118
0.625 ;  ;  ; 0.001911289 ; 12.38601
0.6875 ;  ;  ; 0.001822257 ; 13.73799
0.75 ;  ;  ; 0.001744447 ; 15.52112
0.78125 ;  ;  ; 0.001709006 ; 16.62225
0.8125 ;  ;  ; 0.001675817 ; 17.9146
0.84375 ;  ;  ; 0.001644491 ; 19.42603
0.875 ;  ;  ; 0.001614859 ; 21.20521
0.90625 ;  ;  ; 0.001586775 ; 23.31597
0.9375 ;  ;  ; 0.001560106 ; 25.84305
0.96875 ;  ;  ; 0.001534738 ; 28.90066
1.0 ;  ;  ; 0.001510492 ; 32.63406
1.026063 ;  ;  ; 0.001490956 ; 36.4278
1.052125 ;  ;  ; 0.001472107 ; 41.03797
1.078188 ;  ;  ; 0.001453946 ; 46.70435
1.10425 ;  ;  ; 0.001436435 ; 53.76929
1.130313 ;  ;  ; 0.001419521 ; 62.66885
1.143344 ;  ;  ; 0.00141128 ; 68.03799
1.156375 ;  ;  ; 0.001403186 ; 74.21624
1.169407 ;  ;  ; 0.001395231 ; 81.36092
1.182438 ;  ;  ; 0.001387411 ; 89.66771
1.195469 ;  ;  ; 0.001379719 ; 99.40124
1.2085 ;  ;  ; 0.001372153 ; 110.9115
1.221532 ;  ;  ; 0.001364709 ; 124.6658
1.234563 ;  ;  ; 0.001357383 ; 141.29
1.247594 ;  ;  ; 0.001350173 ; 161.638
1.260625 ;  ;  ; 0.001343075 ; 186.8961
1.273657 ;  ;  ; 0.001336085 ; 218.8304
1.280173 ;  ;  ; 0.001332631 ; 238.1052
1.286688 ;  ;  ; 0.001329203 ; 260.174
1.293204 ;  ;  ; 0.001325801 ; 285.6256
1.299719 ;  ;  ; 0.001322426 ; 315.1863
1.306235 ;  ;  ; 0.001319076 ; 349.8092
1.31275 ;  ;  ; 0.001315751 ; 390.7248
1.320081 ;  ;  ; 0.001312039 ; 446.3971
1.323746 ;  ;  ; 0.001310196 ; 479.0141
1.327411 ;  ;  ; 0.001308359 ; 515.5234
1.331076 ;  ;  ; 0.001306531 ; 556.6006
1.334741 ;  ;  ; 0.00130471 ; 603.081
1.336574 ;  ;  ; 0.001303802 ; 628.6705
1.338406 ;  ;  ; 0.001302896 ; 656.0066
1.340239 ;  ;  ; 0.001301992 ; 685.2926
1.342071 ;  ;  ; 0.00130109 ; 716.6916
1.344108 ;  ;  ; 0.00130009 ; 754.3739
1.346144 ;  ;  ; 0.001299092 ; 795.2882
1.34818 ;  ;  ; 0.001298097 ; 839.8523
1.350216 ;  ;  ; 0.001297103 ; 888.5285
1.352456 ;  ;  ; 0.001296013 ; 947.4746
1.353576 ;  ;  ; 0.001295469 ; 979.313
1.354696 ;  ;  ; 0.001294926 ; 1012.882
1.355816 ;  ;  ; 0.001294383 ; 1048.309
1.356936 ;  ;  ; 0.001293841 ; 1085.732
1.358056 ;  ;  ; 0.0012933 ; 1125.301
1.359175 ;  ;  ; 0.00129276 ; 1167.14
1.360295 ;  ;  ; 0.00129222 ; 1211.5
1.361415 ;  ;  ; 0.00129168 ; 1258.535
1.362535 ;  ;  ; 0.001291142 ; 1308.449
1.363654 ;  ;  ; 0.001290604 ; 1361.416
1.364774 ;  ;  ; 0.001290067 ; 1417.769
1.365894 ;  ;  ; 0.00128953 ; 1477.717
1.367014 ;  ;  ; 0.001288994 ; 1541.536
1.368133 ;  ;  ; 0.001288459 ; 1609.457
1.369253 ;  ;  ; 0.001287925 ; 1681.914
1.370373 ;  ;  ; 0.001287391 ; 1759.181
1.371493 ;  ;  ; 0.001286857 ; 1841.611
1.372613 ;  ;  ; 0.001286325 ; 1929.576
1.374853 ;  ;  ; 0.001285261 ; 2123.693
1.377093 ;  ;  ; 0.001284201 ; 2344.867
1.379333 ;  ;  ; 0.001283142 ; 2596.662
1.381573 ;  ;  ; 0.001282087 ; 2882.789
1.383813 ;  ;  ; 0.001281034 ; 3206.978
1.386052 ;  ;  ; 0.001279984 ; 3572.639
1.388292 ;  ;  ; 0.001278936 ; 3983.322
1.390532 ;  ;  ; 0.00127789 ; 4441.485
1.392772 ;  ;  ; 0.001276848 ; 4948.839
1.395011 ;  ;  ; 0.001275808 ; 5505.626
1.397251 ;  ;  ; 0.00127477 ; 6111.319
1.39949 ;  ;  ; 0.001273735 ; 6762.532
1.40173 ;  ;  ; 0.001272702 ; 7454.928
1.403969 ;  ;  ; 0.001271673 ; 8180.724
1.40854 ;  ;  ; 0.001269578 ; 9724.963
1.41311 ;  ;  ; 0.001267494 ; 11258.8
1.41768 ;  ;  ; 0.00126542 ; 12645.96
1.42225 ;  ;  ; 0.001263356 ; 13741.58
1.426625 ;  ;  ; 0.001261389 ; 14399.79
1.431 ;  ;  ; 0.001259432 ; 14600.33
1.43275 ;  ;  ; 0.001258651 ; 14545.52
1.435375 ;  ;  ; 0.001257483 ; 14320.99
1.438 ;  ;  ; 0.001256319 ; 13934.89
1.4415 ;  ;  ; 0.00125477 ; 13197.62
1.444377 ;  ;  ; 0.001253502 ; 12435.0
1.447253 ;  ;  ; 0.001252238 ; 11567.97
1.453006 ;  ;  ; 0.001249721 ; 9663.118
1.458759 ;  ;  ; 0.001247219 ; 7749.584
1.464512 ;  ;  ; 0.001244731 ; 6024.273
1.468306 ;  ;  ; 0.001243099 ; 5043.787
1.4721 ;  ;  ; 0.001241473 ; 4201.676
1.475894 ;  ;  ; 0.001239853 ; 3495.034
1.479688 ;  ;  ; 0.00123824 ; 2912.719
1.482669 ;  ;  ; 0.001236977 ; 2532.28
1.48565 ;  ;  ; 0.001235717 ; 2210.598
1.488631 ;  ;  ; 0.001234462 ; 1939.401
1.491612 ;  ;  ; 0.00123321 ; 1710.942
1.494593 ;  ;  ; 0.001231962 ; 1518.255
1.497574 ;  ;  ; 0.001230717 ; 1355.271
1.500555 ;  ;  ; 0.001229477 ; 1216.824
1.503536 ;  ;  ; 0.00122824 ; 1098.601
1.506517 ;  ;  ; 0.001227006 ; 997.0511
1.509498 ;  ;  ; 0.001225777 ; 909.2751
1.512479 ;  ;  ; 0.001224551 ; 832.9235
1.51546 ;  ;  ; 0.001223329 ; 766.096
1.521422 ;  ;  ; 0.001220895 ; 655.1564
1.527383 ;  ;  ; 0.001218476 ; 567.3226
1.532532 ;  ;  ; 0.001216398 ; 505.2781
1.537681 ;  ;  ; 0.001214331 ; 453.1008
1.54283 ;  ;  ; 0.001212274 ; 408.7546
1.547979 ;  ;  ; 0.001210227 ; 370.7094
1.553128 ;  ;  ; 0.00120819 ; 337.7972
1.558277 ;  ;  ; 0.001206164 ; 309.1136
1.563426 ;  ;  ; 0.001204148 ; 283.9498
1.568575 ;  ;  ; 0.001202141 ; 261.7437
1.578873 ;  ;  ; 0.001198158 ; 224.4864
1.589171 ;  ;  ; 0.001194214 ; 194.6435
1.599469 ;  ;  ; 0.001190308 ; 170.3683
1.609766 ;  ;  ; 0.00118644 ; 150.3578
1.61898 ;  ;  ; 0.001183011 ; 135.2891
1.628194 ;  ;  ; 0.001179611 ; 122.3735
1.637408 ;  ;  ; 0.00117624 ; 111.2239
1.646622 ;  ;  ; 0.001172898 ; 101.5345
1.655836 ;  ;  ; 0.001169584 ; 93.05786
1.66505 ;  ;  ; 0.001166298 ; 85.59215
1.683477 ;  ;  ; 0.001159806 ; 73.08181
1.701905 ;  ;  ; 0.00115342 ; 63.07813
1.720333 ;  ;  ; 0.001147137 ; 54.9703
1.738761 ;  ;  ; 0.001140954 ; 48.31475
1.757188 ;  ;  ; 0.00113487 ; 42.78629
1.772364 ;  ;  ; 0.00112993 ; 38.90784
1.78754 ;  ;  ; 0.001125054 ; 35.52771
1.802716 ;  ;  ; 0.001120241 ; 32.56452
1.817891 ;  ;  ; 0.001115488 ; 29.95345
1.848243 ;  ;  ; 0.001106163 ; 25.59365
1.878594 ;  ;  ; 0.001097072 ; 22.1316
1.908946 ;  ;  ; 0.001088192 ; 19.30272
1.939297 ;  ;  ; 0.00107952 ; 16.97074
1.969649 ;  ;  ; 0.001071049 ; 15.03256
2.0 ;  ;  ; 0.001062769 ; 13.40121
2.029297 ;  ;  ; 0.001054959 ; 12.06723
2.058594 ;  ;  ; 0.00104733 ; 10.93606
2.087891 ;  ;  ; 0.001039856 ; 9.95098
2.117188 ;  ;  ; 0.001032532 ; 9.088124
2.146485 ;  ;  ; 0.001025359 ; 8.331903
2.175782 ;  ;  ; 0.001018332 ; 7.666931
2.234375 ;  ;  ; 0.001004698 ; 6.555909
2.292969 ;  ;  ; 9.915915E-4 ; 5.671938
2.351563 ;  ;  ; 9.789808E-4 ; 4.957633
2.410157 ;  ;  ; 9.668349E-4 ; 4.372559
2.46875 ;  ;  ; 9.551263E-4 ; 3.887712
2.539063 ;  ;  ; 9.416221E-4 ; 3.40916
2.609375 ;  ;  ; 9.287296E-4 ; 3.024967
2.679688 ;  ;  ; 9.162723E-4 ; 2.696387
2.75 ;  ;  ; 9.043008E-4 ; 2.422192
2.84375 ;  ;  ; 8.890521E-4 ; 2.122288
2.9375 ;  ;  ; 8.74543E-4 ; 1.879205
3.03125 ;  ;  ; 8.607156E-4 ; 1.679611
3.125 ;  ;  ; 8.475184E-4 ; 1.513846
3.21875 ;  ;  ; 8.349048E-4 ; 1.374774
3.3125 ;  ;  ; 8.228333E-4 ; 1.257035
3.40625 ;  ;  ; 8.112661E-4 ; 1.156544
3.5 ;  ;  ; 8.001939E-4 ; 1.070721
3.6875 ;  ;  ; 7.793118E-4 ; 0.9312528
3.875 ;  ;  ; 7.599466E-4 ; 0.8238296
4.0625 ;  ;  ; 7.419448E-4 ; 0.739976
4.25 ;  ;  ; 7.251539E-4 ; 0.6734661
4.4375 ;  ;  ; 7.094442E-4 ; 0.6200091
4.625 ;  ;  ; 6.947044E-4 ; 0.5765737
4.8125 ;  ;  ; 6.808391E-4 ; 0.5409705
5.0 ;  ;  ; 6.677808E-4 ; 0.5116886
5.3125 ;  ;  ; 6.47571E-4 ; 0.4734844
5.625 ;  ;  ; 6.290616E-4 ; 0.4452652
5.9375 ;  ;  ; 6.120408E-4 ; 0.42459
6.25 ;  ;  ; 5.963436E-4 ; 0.4098199
6.875 ;  ;  ; 5.682171E-4 ; 0.3932466
7.5 ;  ;  ; 5.436758E-4 ; 0.3897327
8.125 ;  ;  ; 5.220382E-4 ; 0.3967619
8.75 ;  ;  ; 5.02774E-4 ; 0.4134486
9.375 ;  ;  ; 4.854797E-4 ; 0.4401585
10.0 ;  ;  ; 4.69836E-4 ; 0.4783519
10.45495 ;  ;  ; 4.593448E-4 ; 0.5149915
10.9099 ;  ;  ; 4.495259E-4 ; 0.561053
11.36485 ;  ;  ; 4.403056E-4 ; 0.6190123
11.8198 ;  ;  ; 4.316254E-4 ; 0.6925445
12.27475 ;  ;  ; 4.234299E-4 ; 0.7867028
12.50223 ;  ;  ; 4.194991E-4 ; 0.8438889
12.7297 ;  ;  ; 4.1568E-4 ; 0.9099965
12.95718 ;  ;  ; 4.119622E-4 ; 0.9865491
13.18465 ;  ;  ; 4.083417E-4 ; 1.075842
13.41213 ;  ;  ; 4.048139E-4 ; 1.180874
13.6396 ;  ;  ; 4.013754E-4 ; 1.305581
13.86708 ;  ;  ; 3.98022E-4 ; 1.455264
14.09455 ;  ;  ; 3.947508E-4 ; 1.637139
14.32203 ;  ;  ; 3.91558E-4 ; 1.861311
14.5495 ;  ;  ; 3.884409E-4 ; 2.142196
14.77698 ;  ;  ; 3.853946E-4 ; 2.497954
14.89072 ;  ;  ; 3.838971E-4 ; 2.712932
15.00445 ;  ;  ; 3.824184E-4 ; 2.96248
15.11819 ;  ;  ; 3.809564E-4 ; 3.25158
15.23193 ;  ;  ; 3.795108E-4 ; 3.589063
15.34567 ;  ;  ; 3.780815E-4 ; 3.986511
15.4594 ;  ;  ; 3.766682E-4 ; 4.459165
15.56603 ;  ;  ; 3.753573E-4 ; 4.988801
15.67266 ;  ;  ; 3.740598E-4 ; 5.625399
15.77929 ;  ;  ; 3.727755E-4 ; 6.40003
15.88592 ;  ;  ; 3.715041E-4 ; 7.350338
15.99255 ;  ;  ; 3.702451E-4 ; 8.535301
16.04587 ;  ;  ; 3.696205E-4 ; 9.249108
16.09918 ;  ;  ; 3.689992E-4 ; 10.06127
16.1525 ;  ;  ; 3.683809E-4 ; 10.99011
16.20581 ;  ;  ; 3.677658E-4 ; 12.05864
16.25913 ;  ;  ; 3.671536E-4 ; 13.29653
16.31244 ;  ;  ; 3.665445E-4 ; 14.73931
16.3693 ;  ;  ; 3.658981E-4 ; 16.55757
16.41018 ;  ;  ; 3.654354E-4 ; 18.08713
16.43062 ;  ;  ; 3.652047E-4 ; 18.93558
16.45106 ;  ;  ; 3.649745E-4 ; 19.84743
16.4715 ;  ;  ; 3.647447E-4 ; 20.82921
16.48172 ;  ;  ; 3.646299E-4 ; 21.34857
16.49194 ;  ;  ; 3.645153E-4 ; 21.88825
16.50216 ;  ;  ; 3.644008E-4 ; 22.4493
16.51238 ;  ;  ; 3.642864E-4 ; 23.03289
16.5226 ;  ;  ; 3.641721E-4 ; 23.64022
16.53281 ;  ;  ; 3.64058E-4 ; 24.27198
16.54037 ;  ;  ; 3.639736E-4 ; 24.75671
16.54792 ;  ;  ; 3.638893E-4 ; 25.25584
16.55547 ;  ;  ; 3.638052E-4 ; 25.77064
16.56302 ;  ;  ; 3.63721E-4 ; 26.30178
16.56924 ;  ;  ; 3.636518E-4 ; 26.75212
16.57546 ;  ;  ; 3.635826E-4 ; 27.21444
16.58346 ;  ;  ; 3.634936E-4 ; 27.82736
16.59146 ;  ;  ; 3.634047E-4 ; 28.46177
16.59902 ;  ;  ; 3.633207E-4 ; 29.08196
16.60657 ;  ;  ; 3.632369E-4 ; 29.7223
16.61412 ;  ;  ; 3.631532E-4 ; 30.38458
16.62167 ;  ;  ; 3.630695E-4 ; 31.06981
16.63012 ;  ;  ; 3.629759E-4 ; 31.86528
16.63856 ;  ;  ; 3.628826E-4 ; 32.69148
16.647 ;  ;  ; 3.627892E-4 ; 33.55105
16.65544 ;  ;  ; 3.62696E-4 ; 34.44584
16.66388 ;  ;  ; 3.626028E-4 ; 35.37782
16.67232 ;  ;  ; 3.625097E-4 ; 36.34911
16.68076 ;  ;  ; 3.624166E-4 ; 37.36196
16.6892 ;  ;  ; 3.623237E-4 ; 38.41882
16.69676 ;  ;  ; 3.622404E-4 ; 39.40499
16.70431 ;  ;  ; 3.621574E-4 ; 40.42919
16.71186 ;  ;  ; 3.620744E-4 ; 41.49485
16.71941 ;  ;  ; 3.619915E-4 ; 42.60426
16.73452 ;  ;  ; 3.618257E-4 ; 44.96598
16.74962 ;  ;  ; 3.616602E-4 ; 47.53317
16.76473 ;  ;  ; 3.614948E-4 ; 50.33458
16.77983 ;  ;  ; 3.613298E-4 ; 53.39598
16.79494 ;  ;  ; 3.611649E-4 ; 56.75584
16.81004 ;  ;  ; 3.610003E-4 ; 60.45014
16.81982 ;  ;  ; 3.608938E-4 ; 63.04455
16.82959 ;  ;  ; 3.607875E-4 ; 65.81193
16.83937 ;  ;  ; 3.606812E-4 ; 68.77463
16.84914 ;  ;  ; 3.605751E-4 ; 71.94533
16.85892 ;  ;  ; 3.60469E-4 ; 75.35169
16.86869 ;  ;  ; 3.603631E-4 ; 79.01071
16.87847 ;  ;  ; 3.602572E-4 ; 82.95714
16.88824 ;  ;  ; 3.601515E-4 ; 87.21398
16.89802 ;  ;  ; 3.600457E-4 ; 91.82563
16.90779 ;  ;  ; 3.599402E-4 ; 96.82371
16.91757 ;  ;  ; 3.598347E-4 ; 102.2661
16.92734 ;  ;  ; 3.597293E-4 ; 108.197
16.93712 ;  ;  ; 3.596239E-4 ; 114.6937
16.94689 ;  ;  ; 3.595188E-4 ; 121.8199
16.95666 ;  ;  ; 3.594137E-4 ; 129.6737
16.96643 ;  ;  ; 3.593087E-4 ; 138.3653
16.97488 ;  ;  ; 3.59218E-4 ; 146.6614
16.98332 ;  ;  ; 3.591274E-4 ; 155.7792
16.99176 ;  ;  ; 3.590369E-4 ; 165.856
17.0002 ;  ;  ; 3.589465E-4 ; 177.0489
17.00865 ;  ;  ; 3.58856E-4 ; 189.5683
17.01709 ;  ;  ; 3.587658E-4 ; 203.6293
17.02553 ;  ;  ; 3.586755E-4 ; 219.5554
17.03397 ;  ;  ; 3.585854E-4 ; 237.7425
17.04242 ;  ;  ; 3.584952E-4 ; 258.7265
17.05086 ;  ;  ; 3.584052E-4 ; 283.1163
17.0593 ;  ;  ; 3.583152E-4 ; 311.7855
17.06774 ;  ;  ; 3.582254E-4 ; 345.8316
17.07618 ;  ;  ; 3.581355E-4 ; 386.6631
17.08462 ;  ;  ; 3.580458E-4 ; 436.0726
17.09306 ;  ;  ; 3.579561E-4 ; 496.3149
17.09728 ;  ;  ; 3.579113E-4 ; 531.3489
17.1015 ;  ;  ; 3.578665E-4 ; 570.1855
17.10639 ;  ;  ; 3.578146E-4 ; 620.5324
17.11128 ;  ;  ; 3.577627E-4 ; 677.3461
17.11617 ;  ;  ; 3.577109E-4 ; 741.4636
17.12105 ;  ;  ; 3.576592E-4 ; 813.6393
17.12594 ;  ;  ; 3.576074E-4 ; 895.1505
17.13083 ;  ;  ; 3.575556E-4 ; 986.9069
17.13572 ;  ;  ; 3.575038E-4 ; 1090.014
17.1406 ;  ;  ; 3.574522E-4 ; 1205.371
17.14549 ;  ;  ; 3.574005E-4 ; 1334.625
17.15038 ;  ;  ; 3.573488E-4 ; 1478.735
17.15527 ;  ;  ; 3.572972E-4 ; 1638.866
17.16015 ;  ;  ; 3.572456E-4 ; 1815.75
17.16504 ;  ;  ; 3.57194E-4 ; 2011.141
17.16992 ;  ;  ; 3.571425E-4 ; 2225.145
17.17969 ;  ;  ; 3.570395E-4 ; 2713.44
17.18636 ;  ;  ; 3.569692E-4 ; 3093.953
17.19302 ;  ;  ; 3.56899E-4 ; 3512.011
17.20635 ;  ;  ; 3.567588E-4 ; 4456.224
17.21968 ;  ;  ; 3.566187E-4 ; 5517.63
17.23301 ;  ;  ; 3.564787E-4 ; 6643.047
17.25256 ;  ;  ; 3.562738E-4 ; 8245.857
17.26233 ;  ;  ; 3.561715E-4 ; 8945.364
17.2721 ;  ;  ; 3.560693E-4 ; 9527.282
17.28605 ;  ;  ; 3.559235E-4 ; 10090.6
17.3 ;  ;  ; 3.557779E-4 ; 10280.75
17.30782 ;  ;  ; 3.556964E-4 ; 10213.4
17.31564 ;  ;  ; 3.556149E-4 ; 10023.33
17.32346 ;  ;  ; 3.555335E-4 ; 9718.045
17.33127 ;  ;  ; 3.554522E-4 ; 9309.944
17.34043 ;  ;  ; 3.55357E-4 ; 8720.568
17.34959 ;  ;  ; 3.552618E-4 ; 8039.184
