Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=22 : (z,n+α) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
0.009375 ;  ;  ;  ;  ; 0.02464936 ;  ; 
0.01 ;  ;  ;  ;  ; 0.02386661 ;  ; 
0.010625 ;  ;  ;  ;  ; 0.02315409 ;  ; 
0.01125 ;  ;  ;  ;  ; 0.02250191 ;  ; 
0.011875 ;  ;  ;  ;  ; 0.02190198 ;  ; 
0.0125 ;  ;  ;  ;  ; 0.02134763 ;  ; 
0.01375 ;  ;  ;  ;  ; 0.02035446 ;  ; 
0.015 ;  ;  ;  ;  ; 0.01948788 ;  ; 
0.01625 ;  ;  ;  ;  ; 0.01872304 ;  ; 
0.0175 ;  ;  ;  ;  ; 0.01804152 ;  ; 
0.01875 ;  ;  ;  ;  ; 0.0174293 ;  ; 
0.02 ;  ;  ;  ;  ; 0.01687549 ;  ; 
0.021325 ;  ;  ;  ;  ; 0.0163426 ;  ; 
0.02265 ;  ;  ;  ;  ; 0.01585739 ;  ; 
0.023975 ;  ;  ;  ;  ; 0.01541322 ;  ; 
0.0253 ;  ;  ;  ;  ; 0.01500466 ;  ; 
0.02684375 ;  ;  ;  ;  ; 0.01456753 ;  ; 
0.0283875 ;  ;  ;  ;  ; 0.01416663 ;  ; 
0.031475 ;  ;  ;  ;  ; 0.01345477 ;  ; 
0.0345625 ;  ;  ;  ;  ; 0.01283967 ;  ; 
0.03765 ;  ;  ;  ;  ; 0.01230134 ;  ; 
0.0407375 ;  ;  ;  ;  ; 0.01182532 ;  ; 
0.043825 ;  ;  ;  ;  ; 0.01140061 ;  ; 
0.0469125 ;  ;  ;  ;  ; 0.01101863 ;  ; 
0.05 ;  ;  ;  ;  ; 0.01067272 ;  ; 
0.053125 ;  ;  ;  ;  ; 0.01035394 ;  ; 
0.05625 ;  ;  ;  ;  ; 0.01006238 ;  ; 
0.059375 ;  ;  ;  ;  ; 0.009794459 ;  ; 
0.0625 ;  ;  ;  ;  ; 0.009547068 ;  ; 
0.06875 ;  ;  ;  ;  ; 0.00910354 ;  ; 
0.075 ;  ;  ;  ;  ; 0.008715794 ;  ; 
0.08125 ;  ;  ;  ;  ; 0.008373389 ;  ; 
0.0875 ;  ;  ;  ;  ; 0.008068384 ;  ; 
0.09375 ;  ;  ;  ;  ; 0.007794473 ;  ; 
0.1 ;  ;  ;  ;  ; 0.007546709 ;  ; 
0.10625 ;  ;  ;  ;  ; 0.0073212 ;  ; 
0.1125 ;  ;  ;  ;  ; 0.00711491 ;  ; 
0.11875 ;  ;  ;  ;  ; 0.006925485 ;  ; 
0.125 ;  ;  ;  ;  ; 0.006750814 ;  ; 
0.1375 ;  ;  ;  ;  ; 0.006437413 ;  ; 
0.15 ;  ;  ;  ;  ; 0.006163027 ;  ; 
0.1625 ;  ;  ;  ;  ; 0.005920864 ;  ; 
0.175 ;  ;  ;  ;  ; 0.005705201 ;  ; 
0.1875 ;  ;  ;  ;  ; 0.005511665 ;  ; 
0.2 ;  ;  ;  ;  ; 0.00533706 ;  ; 
0.21875 ;  ;  ;  ;  ; 0.005103544 ;  ; 
0.2375 ;  ;  ;  ;  ; 0.004897653 ;  ; 
0.25625 ;  ;  ;  ;  ; 0.004714806 ;  ; 
0.275 ;  ;  ;  ;  ; 0.004551034 ;  ; 
0.29375 ;  ;  ;  ;  ; 0.004403233 ;  ; 
0.3125 ;  ;  ;  ;  ; 0.004268968 ;  ; 
0.33125 ;  ;  ;  ;  ; 0.004146403 ;  ; 
0.35 ;  ;  ;  ;  ; 0.004034549 ;  ; 
0.3875 ;  ;  ;  ;  ; 0.003834968 ;  ; 
0.425 ;  ;  ;  ;  ; 0.003661533 ;  ; 
0.5 ;  ;  ;  ;  ; 0.00337606 ;  ; 
0.625 ;  ;  ;  ;  ; 0.003019636 ;  ; 
0.75 ;  ;  ;  ;  ; 0.002756095 ;  ; 
0.875 ;  ;  ;  ;  ; 0.002551997 ;  ; 
1.0 ;  ;  ;  ;  ; 0.002387516 ;  ; 
1.25 ;  ;  ;  ;  ; 0.002134999 ;  ; 
1.5 ;  ;  ;  ;  ; 0.001948734 ;  ; 
1.75 ;  ;  ;  ;  ; 0.001804332 ;  ; 
2.0 ;  ;  ;  ;  ; 0.001687848 ;  ; 
2.375 ;  ;  ;  ;  ; 0.00154883 ;  ; 
2.75 ;  ;  ;  ;  ; 0.001439479 ;  ; 
3.125 ;  ;  ;  ;  ; 0.001350222 ;  ; 
3.5 ;  ;  ;  ;  ; 0.001275751 ;  ; 
4.25 ;  ;  ;  ;  ; 0.001157616 ;  ; 
5.0 ;  ;  ;  ;  ; 0.001067279 ;  ; 
6.25 ;  ;  ;  ;  ; 9.545903E-4 ;  ; 
7.5 ;  ;  ;  ;  ; 8.713622E-4 ;  ; 
8.75 ;  ;  ;  ;  ; 8.067506E-4 ;  ; 
10.0 ;  ;  ;  ;  ; 7.546772E-4 ;  ; 
12.5 ;  ;  ;  ;  ; 6.749513E-4 ;  ; 
15.0 ;  ;  ;  ;  ; 6.161148E-4 ;  ; 
17.5 ;  ;  ;  ;  ; 5.704238E-4 ;  ; 
20.0 ;  ;  ;  ;  ; 5.335867E-4 ;  ; 
23.75 ;  ;  ;  ;  ; 4.896455E-4 ;  ; 
27.5 ;  ;  ;  ;  ; 4.550487E-4 ;  ; 
31.25 ;  ;  ;  ;  ; 4.268597E-4 ;  ; 
35.0 ;  ;  ;  ;  ; 4.033348E-4 ;  ; 
42.5 ;  ;  ;  ;  ; 3.660086E-4 ;  ; 
50.0 ;  ;  ;  ;  ; 3.374436E-4 ;  ; 
62.5 ;  ;  ;  ;  ; 3.018168E-4 ;  ; 
75.0 ;  ;  ;  ;  ; 2.755138E-4 ;  ; 
87.5 ;  ;  ;  ;  ; 2.550785E-4 ;  ; 
100.0 ;  ;  ;  ;  ; 2.386071E-4 ;  ; 
125.0 ;  ;  ;  ;  ; 2.134111E-4 ;  ; 
150.0 ;  ;  ;  ;  ; 1.948138E-4 ;  ; 
175.0 ;  ;  ;  ;  ; 1.803636E-4 ;  ; 
200.0 ;  ;  ;  ;  ; 1.687151E-4 ;  ; 
237.5 ;  ;  ;  ;  ; 1.548227E-4 ;  ; 
275.0 ;  ;  ;  ;  ; 1.438809E-4 ;  ; 
312.5 ;  ;  ;  ;  ; 1.349709E-4 ;  ; 
350.0 ;  ;  ;  ;  ; 1.275345E-4 ;  ; 
425.0 ;  ;  ;  ;  ; 1.157344E-4 ;  ; 
500.0 ;  ;  ;  ;  ; 1.067018E-4 ;  ; 
625.0 ;  ;  ;  ;  ; 9.543682E-5 ;  ; 
750.0 ;  ;  ;  ;  ; 8.712086E-5 ;  ; 
875.0 ;  ;  ;  ;  ; 8.065845E-5 ;  ; 
1000.0 ;  ;  ;  ;  ; 7.544935E-5 ;  ; 
1250.0 ;  ;  ;  ;  ; 6.748338E-5 ;  ; 
1500.0 ;  ;  ;  ;  ; 6.160329E-5 ;  ; 
1750.0 ;  ;  ;  ;  ; 5.703366E-5 ;  ; 
2000.0 ;  ;  ;  ;  ; 5.335014E-5 ;  ; 
2375.0 ;  ;  ;  ;  ; 4.895735E-5 ;  ; 
2750.0 ;  ;  ;  ;  ; 4.549715E-5 ;  ; 
3125.0 ;  ;  ;  ;  ; 4.267997E-5 ;  ; 
3500.0 ;  ;  ;  ;  ; 4.032867E-5 ;  ; 
4250.0 ;  ;  ;  ;  ; 3.659753E-5 ;  ; 
5000.0 ;  ;  ;  ;  ; 3.374122E-5 ;  ; 
5500.0 ;  ;  ;  ;  ; 3.217098E-5 ;  ; 
5750.0 ;  ;  ;  ;  ; 3.14859E-5 ;  ; 
5875.0 ;  ;  ;  ;  ; 3.11435E-5 ;  ; 
5937.5 ;  ;  ;  ;  ; 3.09723E-5 ;  ; 
5968.75 ;  ;  ;  ;  ; 3.08867E-5 ;  ; 
5984.375 ;  ;  ;  ;  ; 3.08439E-5 ;  ; 
5988.281 ;  ;  ;  ;  ; 3.08332E-5 ;  ; 
5990.234 ;  ;  ;  ;  ; 3.083104E-5 ;  ; 
5991.211 ;  ;  ;  ;  ; 3.087579E-5 ;  ; 
5992.187 ;  ;  ;  ;  ; 3.143244E-5 ;  ; 
5992.432 ;  ;  ;  ;  ; 3.191406E-5 ;  ; 
5992.676 ;  ;  ;  ;  ; 3.273998E-5 ;  ; 
5992.92 ;  ;  ;  ;  ; 3.413565E-5 ;  ; 
5993.164 ;  ;  ;  ;  ; 3.645292E-5 ;  ; 
5993.286 ;  ;  ;  ;  ; 3.811685E-5 ;  ; 
5993.408 ;  ;  ;  ;  ; 4.023339E-5 ;  ; 
5993.53 ;  ;  ;  ;  ; 4.291389E-5 ;  ; 
5993.652 ;  ;  ;  ;  ; 4.629377E-5 ;  ; 
5993.774 ;  ;  ;  ;  ; 5.053689E-5 ;  ; 
5993.896 ;  ;  ;  ;  ; 5.584043E-5 ;  ; 
5994.018 ;  ;  ;  ;  ; 6.244045E-5 ;  ; 
5994.14 ;  ;  ;  ;  ; 7.061802E-5 ;  ; 
5994.263 ;  ;  ;  ;  ; 8.079757E-5 ;  ; 
5994.385 ;  ;  ;  ;  ; 9.320847E-5 ;  ; 
5994.507 ;  ;  ;  ;  ; 1.083847E-4 ;  ; 
5994.629 ;  ;  ;  ;  ; 1.268615E-4 ;  ; 
5994.751 ;  ;  ;  ;  ; 1.492584E-4 ;  ; 
5994.873 ;  ;  ;  ;  ; 1.762885E-4 ;  ; 
5994.995 ;  ;  ;  ;  ; 2.087681E-4 ;  ; 
5995.117 ;  ;  ;  ;  ; 2.476253E-4 ;  ; 
5995.239 ;  ;  ;  ;  ; 2.939097E-4 ;  ; 
5995.361 ;  ;  ;  ;  ; 3.488002E-4 ;  ; 
5995.483 ;  ;  ;  ;  ; 4.13613E-4 ;  ; 
5995.605 ;  ;  ;  ;  ; 4.898078E-4 ;  ; 
5995.727 ;  ;  ;  ;  ; 5.789924E-4 ;  ; 
5995.849 ;  ;  ;  ;  ; 6.829258E-4 ;  ; 
5995.971 ;  ;  ;  ;  ; 8.035188E-4 ;  ; 
5996.093 ;  ;  ;  ;  ; 9.428311E-4 ;  ; 
5996.216 ;  ;  ;  ;  ; 0.001104473 ;  ; 
5996.338 ;  ;  ;  ;  ; 0.00128817 ;  ; 
5996.46 ;  ;  ;  ;  ; 0.001497608 ;  ; 
5996.582 ;  ;  ;  ;  ; 0.001735354 ;  ; 
5996.704 ;  ;  ;  ;  ; 0.002004056 ;  ; 
5996.826 ;  ;  ;  ;  ; 0.00230642 ;  ; 
5996.948 ;  ;  ;  ;  ; 0.002645178 ;  ; 
5997.07 ;  ;  ;  ;  ; 0.003023055 ;  ; 
5997.192 ;  ;  ;  ;  ; 0.003442731 ;  ; 
5997.314 ;  ;  ;  ;  ; 0.003906795 ;  ; 
5997.436 ;  ;  ;  ;  ; 0.004417704 ;  ; 
5997.558 ;  ;  ;  ;  ; 0.004977735 ;  ; 
5997.802 ;  ;  ;  ;  ; 0.006253058 ;  ; 
5998.046 ;  ;  ;  ;  ; 0.007745478 ;  ; 
5998.291 ;  ;  ;  ;  ; 0.009469212 ;  ; 
5998.535 ;  ;  ;  ;  ; 0.01140957 ;  ; 
5998.779 ;  ;  ;  ;  ; 0.01356418 ;  ; 
5999.023 ;  ;  ;  ;  ; 0.01591529 ;  ; 
5999.511 ;  ;  ;  ;  ; 0.02109307 ;  ; 
5999.999 ;  ;  ;  ;  ; 0.02664346 ;  ; 
6000.001 ;  ;  ;  ;  ; 0.05327543 ;  ; 
7000.0 ;  ;  ;  ;  ; 0.04690346 ;  ; 
8000.0 ;  ;  ;  ;  ; 0.04192892 ;  ; 
9000.0 ;  ;  ;  ;  ; 0.03805912 ;  ; 
10000.0 ;  ;  ;  ;  ; 0.03490111 ;  ; 
11250.0 ;  ;  ;  ;  ; 0.0315627 ;  ; 
12500.0 ;  ;  ;  ;  ; 0.02884792 ;  ; 
13750.0 ;  ;  ;  ;  ; 0.0265982 ;  ; 
15000.0 ;  ;  ;  ;  ; 0.02469791 ;  ; 
17000.0 ;  ;  ;  ;  ; 0.02223774 ;  ; 
20000.0 ;  ;  ;  ;  ; 0.01945637 ;  ; 
22500.0 ;  ;  ;  ;  ; 0.01773198 ;  ; 
25000.0 ;  ;  ;  ;  ; 0.01631937 ;  ; 
27500.0 ;  ;  ;  ;  ; 0.01521155 ;  ; 
30000.0 ;  ;  ;  ;  ; 0.01426599 ;  ; 
35000.0 ;  ;  ;  ;  ; 0.01284094 ;  ; 
40000.0 ;  ;  ;  ;  ; 0.01180507 ;  ; 
45000.0 ;  ;  ;  ;  ; 0.01103736 ;  ; 
50000.0 ;  ;  ;  ;  ; 0.01039303 ;  ; 
60000.0 ;  ;  ;  ;  ; 0.009868073 ;  ; 
70000.0 ;  ;  ;  ;  ; 0.009358924 ;  ; 
80000.0 ;  ;  ;  ;  ; 0.009013093 ;  ; 
99999.9 ;  ;  ;  ;  ; 0.008555654 ;  ; 
100000.1 ;  ;  ;  ;  ; 0.008570049 ;  ; 
150000.0 ;  ;  ;  ;  ; 0.00823574 ;  ; 
200000.0 ;  ;  ;  ;  ; 0.00809593 ;  ; 
250000.0 ;  ;  ;  ;  ; 0.00793369 ;  ; 
300000.0 ;  ;  ;  ;  ; 0.00774946 ;  ; 
400000.0 ;  ;  ;  ;  ; 0.007403521 ;  ; 
500000.0 ;  ;  ;  ;  ; 0.00714586 ;  ; 0.0
600000.0 ;  ;  ;  ;  ; 0.007323148 ;  ; 4.33584E-20
700000.0 ;  ;  ;  ;  ; 0.00747647 ;  ; 8.67168E-20
800000.0 ;  ;  ;  ;  ; 0.00769661 ;  ; 1.30075E-19
841031.0 ;  ;  ;  ;  ; 0.00781009 ;  ; 1.47866E-19
855773.3 ;  ;  ;  ;  ; 0.006762852 ;  ; 1.54258E-19
870515.5 ;  ;  ;  ;  ; 0.00587046 ;  ; 1.6065E-19
885257.8 ;  ;  ;  ;  ; 0.005107944 ;  ; 1.67042E-19
900000.0 ;  ;  ;  ;  ; 0.0044547 ;  ; 1.73434E-19
950000.0 ;  ;  ;  ;  ; 0.0040694 ;  ; 1.95113E-19
1000000.0 ;  ;  ;  ;  ; 0.00373472 ;  ; 2.16792E-19
1015625.0 ;  ;  ;  ;  ; 0.003724965 ;  ; 2.42839E-19
1031250.0 ;  ;  ;  ;  ; 0.003715384 ;  ; 2.72014E-19
1046875.0 ;  ;  ;  ;  ; 0.003705971 ;  ; 3.04695E-19
1062500.0 ;  ;  ;  ;  ; 0.00369672 ;  ; 3.41303E-19
1078125.0 ;  ;  ;  ;  ; 0.003687628 ;  ; 3.82309E-19
1093750.0 ;  ;  ;  ;  ; 0.003678688 ;  ; 4.28241E-19
1109375.0 ;  ;  ;  ;  ; 0.003669896 ;  ; 4.79693E-19
1125000.0 ;  ;  ;  ;  ; 0.003661248 ;  ; 5.37325E-19
1140625.0 ;  ;  ;  ;  ; 0.003652739 ;  ; 6.01882E-19
1156250.0 ;  ;  ;  ;  ; 0.003644365 ;  ; 6.74195E-19
1171875.0 ;  ;  ;  ;  ; 0.003636122 ;  ; 7.55196E-19
1187500.0 ;  ;  ;  ;  ; 0.003628007 ;  ; 8.45929E-19
1203125.0 ;  ;  ;  ;  ; 0.003620015 ;  ; 9.47564E-19
1218750.0 ;  ;  ;  ;  ; 0.003612144 ;  ; 1.06141E-18
1234375.0 ;  ;  ;  ;  ; 0.00360439 ;  ; 1.18893E-18
1250000.0 ;  ;  ;  ;  ; 0.00359675 ;  ; 1.33178E-18
1265625.0 ;  ;  ;  ;  ; 0.003615464 ;  ; 1.49178E-18
1281250.0 ;  ;  ;  ;  ; 0.003634044 ;  ; 1.67101E-18
1296875.0 ;  ;  ;  ;  ; 0.003652492 ;  ; 1.87178E-18
1312500.0 ;  ;  ;  ;  ; 0.003670812 ;  ; 2.09666E-18
1328125.0 ;  ;  ;  ;  ; 0.003689005 ;  ; 2.34856E-18
1343750.0 ;  ;  ;  ;  ; 0.003707074 ;  ; 2.63073E-18
1359375.0 ;  ;  ;  ;  ; 0.00372502 ;  ; 2.9468E-18
1375000.0 ;  ;  ;  ;  ; 0.003742848 ;  ; 3.30084E-18
1390625.0 ;  ;  ;  ;  ; 0.003760557 ;  ; 3.69742E-18
1406250.0 ;  ;  ;  ;  ; 0.003778151 ;  ; 4.14165E-18
1421875.0 ;  ;  ;  ;  ; 0.003795632 ;  ; 4.63925E-18
1437500.0 ;  ;  ;  ;  ; 0.003813001 ;  ; 5.19663E-18
1453125.0 ;  ;  ;  ;  ; 0.003830261 ;  ; 5.82098E-18
1468750.0 ;  ;  ;  ;  ; 0.003847412 ;  ; 6.52034E-18
1484375.0 ;  ;  ;  ;  ; 0.003864458 ;  ; 7.30373E-18
1500000.0 ;  ;  ;  ;  ; 0.0038814 ;  ; 8.18123E-18
1521810.0 ;  ;  ;  ;  ; 0.003919668 ;  ; 9.58512E-18
1543620.0 ;  ;  ;  ;  ; 0.00395776 ;  ; 1.12299E-17
1565430.0 ;  ;  ;  ;  ; 0.003995681 ;  ; 1.3157E-17
1587240.0 ;  ;  ;  ;  ; 0.004033432 ;  ; 1.54147E-17
1609050.0 ;  ;  ;  ;  ; 0.004071018 ;  ; 1.80598E-17
1630860.0 ;  ;  ;  ;  ; 0.004108441 ;  ; 2.11589E-17
1652670.0 ;  ;  ;  ;  ; 0.004145704 ;  ; 2.47897E-17
1674480.0 ;  ;  ;  ;  ; 0.00418281 ;  ; 2.90436E-17
1693360.0 ;  ;  ;  ;  ; 0.003942128 ;  ; 3.33111E-17
1712240.0 ;  ;  ;  ;  ; 0.003717736 ;  ; 3.82057E-17
1731120.0 ;  ;  ;  ;  ; 0.003508372 ;  ; 4.38195E-17
1750000.0 ;  ;  ;  ;  ; 0.00331288 ;  ; 5.02582E-17
1770442.0 ;  ;  ;  ;  ; 0.003301618 ;  ; 5.83004E-17
1790883.0 ;  ;  ;  ;  ; 0.003290524 ;  ; 6.7629E-17
1811324.0 ;  ;  ;  ;  ; 0.003279592 ;  ; 7.84504E-17
1831765.0 ;  ;  ;  ;  ; 0.003268819 ;  ; 9.10032E-17
1852207.0 ;  ;  ;  ;  ; 0.003258199 ;  ; 1.05565E-16
1872648.0 ;  ;  ;  ;  ; 0.00324773 ;  ; 1.22457E-16
1893089.0 ;  ;  ;  ;  ; 0.003237409 ;  ; 1.42051E-16
1913530.0 ;  ;  ;  ;  ; 0.00322723 ;  ; 1.64781E-16
1913531.0 ;  ;  ;  ;  ; 0.003227227 ;  ; 1.64782E-16
1935149.0 ;  ;  ;  ;  ; 0.003162382 ;  ; 1.9279E-16
1956766.0 ;  ;  ;  ;  ; 0.003099542 ;  ; 2.25556E-16
1978383.0 ;  ;  ;  ;  ; 0.003038621 ;  ; 2.63891E-16
2000000.0 ;  ;  ;  ;  ; 0.00297954 ;  ; 3.08741E-16
2028970.0 ;  ;  ;  ;  ; 0.00298596 ;  ; 3.76729E-16
2057940.0 ;  ;  ;  ;  ; 0.002992303 ;  ; 4.59688E-16
2086910.0 ;  ;  ;  ;  ; 0.00299857 ;  ; 5.60915E-16
2115880.0 ;  ;  ;  ;  ; 0.003004764 ;  ; 6.84434E-16
2144850.0 ;  ;  ;  ;  ; 0.003010886 ;  ; 8.35152E-16
2173820.0 ;  ;  ;  ;  ; 0.003016939 ;  ; 1.01906E-15
2202790.0 ;  ;  ;  ;  ; 0.003022923 ;  ; 1.24347E-15
2231760.0 ;  ;  ;  ;  ; 0.00302884 ;  ; 1.51729E-15
2231761.0 ;  ;  ;  ;  ; 0.00302884 ;  ; 1.5173E-15
2250109.0 ;  ;  ;  ;  ; 0.003027895 ;  ; 1.72113E-15
2268456.0 ;  ;  ;  ;  ; 0.003026958 ;  ; 1.95233E-15
2286804.0 ;  ;  ;  ;  ; 0.003026029 ;  ; 2.21461E-15
2305151.0 ;  ;  ;  ;  ; 0.003025108 ;  ; 2.5121E-15
2323499.0 ;  ;  ;  ;  ; 0.003024194 ;  ; 2.84957E-15
2341846.0 ;  ;  ;  ;  ; 0.003023288 ;  ; 3.23235E-15
2360194.0 ;  ;  ;  ;  ; 0.003022389 ;  ; 3.66658E-15
2378541.0 ;  ;  ;  ;  ; 0.003021497 ;  ; 4.15912E-15
2396889.0 ;  ;  ;  ;  ; 0.003020612 ;  ; 4.71785E-15
2415236.0 ;  ;  ;  ;  ; 0.003019735 ;  ; 5.3516E-15
2433584.0 ;  ;  ;  ;  ; 0.003018864 ;  ; 6.07053E-15
2451931.0 ;  ;  ;  ;  ; 0.003018 ;  ; 6.88598E-15
2470279.0 ;  ;  ;  ;  ; 0.003017143 ;  ; 7.81104E-15
2488626.0 ;  ;  ;  ;  ; 0.003016292 ;  ; 8.8603E-15
2506973.0 ;  ;  ;  ;  ; 0.003015448 ;  ; 1.00505E-14
